good_bad_flag,pct_ontime,total_ontime,max_active_of_loans,max_approval_duration,bank_name_clients,max_age_at_loan,avg_age_at_loan,employment_status,bank_account_type,total_num_of_loans,termdays
Good,66.66666667,6,9,1.019722222,GT Bank,33,32.5,Permanent,Other,45,60
Good,100,9,9,1.962777778,GT Bank,35,35.1,Unknown,Savings,45,30
Bad,55.55555556,5,9,1.018333333,Access Bank,36,35.1,Permanent,Savings,45,30
Good,66.66666667,6,9,1.018888889,UBA,24,23.5,Permanent,Other,45,30
Good,77.77777778,7,9,1.009722222,Diamond Bank,36,36,Permanent,Other,45,30
Bad,55.55555556,5,9,1.02,Skye Bank,31,30.2,Self-Employed,Savings,45,30
Good,66.66666667,6,9,1.005,GT Bank,31,30.6,ContractRetiredUnemployed,Other,45,30
Good,33.33333333,3,9,1.019722222,GT Bank,26,25.3,Self-Employed,Other,45,15
Good,44.44444444,4,9,1.004444444,Access Bank,45,44.2,Self-Employed,Other,45,30
Good,100,9,9,1.009722222,Standard Chartered,29,28.9,Permanent,Other,45,30
Good,100,9,9,9.176944444,GT Bank,41,40.7,Permanent,Other,45,15
Good,100,9,9,1.019722222,GT Bank,37,37,Permanent,Other,45,30
Bad,66.66666667,6,9,1.018888889,UBA,23,22.2,Student,Savings,45,60
Good,66.66666667,6,9,1.018611111,GT Bank,26,25.7,Permanent,Other,45,30
Bad,55.55555556,5,9,1.003611111,GT Bank,28,27.7,Self-Employed,Other,45,30
Good,55.55555556,5,9,1.004166667,EcoBank,32,31.9,Permanent,Other,45,60
Good,44.44444444,4,9,1.019722222,Zenith Bank,34,33.9,Permanent,Other,45,30
Bad,77.77777778,7,9,1.020277778,GT Bank,25,25,Permanent,Other,45,60
Good,55.55555556,5,9,1.332777778,Stanbic IBTC,39,38.6,Permanent,Other,45,30
Good,66.66666667,6,9,1.007777778,EcoBank,23,22.8,Student,Savings,45,60
Good,100,9,9,1.005277778,GT Bank,31,30.5,Permanent,Other,45,30
Good,60,6,10,1.006111111,Access Bank,30,29.7,Permanent,Other,55,30
Good,70,7,10,1.005833333,GT Bank,45,44.9,Self-Employed,Other,55,30
Good,90,9,10,1.019166667,GT Bank,28,27.7,Self-Employed,Other,55,60
Good,70,7,10,1.005555556,FCMB,29,28.6,Permanent,Other,55,60
Good,90,9,10,1.020833333,GT Bank,39,38.8,Self-Employed,Other,55,30
Bad,70,7,10,1.018611111,UBA,22,21.4,Student,Savings,55,30
Good,60,6,10,1.006388889,GT Bank,28,27.6,Self-Employed,Other,55,30
Bad,50,5,10,1.005833333,First Bank,31,30.9,Permanent,Savings,55,30
Good,60,6,10,1.008611111,GT Bank,30,29.3,Self-Employed,Savings,55,30
Good,80,8,10,1.003611111,Diamond Bank,31,31,Permanent,Savings,55,30
Good,40,4,10,1.993888889,EcoBank,42,41.5,Self-Employed,Other,55,60
Good,70,7,10,1.018333333,First Bank,30,29.5,Unknown,Savings,55,30
Good,90,9,10,1.006666667,GT Bank,32,31.3,Permanent,Savings,55,15
Good,80,8,10,1.018888889,Access Bank,39,39.1,Permanent,Other,55,30
Good,100,10,10,1.003888889,EcoBank,37,36.3,Self-Employed,Other,55,60
Good,90,9,10,1.019722222,Stanbic IBTC,38,37.8,Permanent,Savings,55,30
Good,90,9,10,1.018611111,Stanbic IBTC,34,33.3,Self-Employed,Other,55,30
Good,90,9,10,1.019444444,GT Bank,43,42.3,Self-Employed,Other,55,30
Good,100,10,10,1.018611111,GT Bank,36,35.6,Unknown,Savings,55,30
Good,70,7,10,1.020277778,Access Bank,27,26.8,Permanent,Other,55,15
Good,80,8,10,1.018333333,Zenith Bank,22,21.9,Permanent,Other,55,30
Good,80,8,10,1.003888889,Access Bank,29,28.5,Permanent,Other,55,60
Bad,70,7,10,1.018333333,Stanbic IBTC,34,33.8,Permanent,Savings,55,60
Bad,70,7,10,1.01,First Bank,42,41.1,Permanent,Savings,55,60
Bad,60,6,10,1.005555556,Zenith Bank,33,32.2,Self-Employed,Other,55,30
Good,100,10,10,1.005555556,Access Bank,31,30.7,Self-Employed,Other,55,60
Good,90,9,10,1.018333333,EcoBank,32,31.8,Permanent,Savings,55,30
Good,50,5,10,1.018888889,Skye Bank,33,32.2,Permanent,Other,55,30
Bad,30,3,10,1.006944444,EcoBank,36,35.8,Permanent,Savings,55,30
Good,90,9,10,1.005277778,GT Bank,32,31.2,Permanent,Other,55,60
Good,100,10,10,1.019444444,FCMB,33,32.8,Permanent,Savings,55,30
Good,70,7,10,1.019722222,Zenith Bank,28,27.8,Permanent,Other,55,60
Good,90,9,10,1.019722222,FCMB,38,37.4,Permanent,Other,55,30
Good,60,6,10,1.018611111,UBA,28,27.3,Permanent,Other,55,60
Good,90,9,10,1.019722222,GT Bank,31,30.7,Permanent,Savings,55,30
Good,80,8,10,1.018611111,Access Bank,24,23.9,Permanent,Savings,55,15
Good,100,10,10,1.005,GT Bank,35,35,Permanent,Savings,55,30
Good,90,9,10,1.018333333,Zenith Bank,41,40.5,Permanent,Other,55,60
Good,80,8,10,1.019722222,Wema Bank,30,29.5,Permanent,Savings,55,30
Good,90,9,10,1.020555556,Diamond Bank,31,30.5,Permanent,Other,55,30
Good,90,9,10,1.014444444,Access Bank,51,50,Permanent,Other,55,60
Good,60,6,10,1.018611111,Wema Bank,26,25.6,Permanent,Savings,55,30
Good,90,9,10,1.005555556,GT Bank,27,26.6,Student,Other,55,60
Good,80,8,10,1.018611111,GT Bank,28,27.6,Permanent,Savings,55,30
Good,100,10,10,1.018333333,GT Bank,24,23.2,ContractRetiredUnemployed,Other,55,30
Good,50,5,10,1.020555556,Diamond Bank,28,27.8,Permanent,Other,55,30
Bad,10,1,10,1.018888889,Zenith Bank,41,41,Permanent,Savings,55,15
Good,50,5,10,6.091111111,GT Bank,39,38.7,Permanent,Other,55,30
Good,100,10,10,1.018611111,First Bank,43,43.1,Permanent,Savings,55,30
Good,60,6,10,5.0175,Zenith Bank,44,43.6,Permanent,Other,55,60
Good,80,8,10,1.018611111,GT Bank,29,28.9,Permanent,Savings,55,60
Bad,20,2,10,1.003055556,Access Bank,38,37.5,Permanent,Savings,55,15
Good,90,9,10,1.020833333,Zenith Bank,33,33,Permanent,Savings,55,30
Good,60,6,10,1.019166667,GT Bank,26,25.3,Student,Other,55,30
Good,90,9,10,2.268611111,GT Bank,33,32.4,Permanent,Savings,55,15
Good,80,8,10,1.019444444,Diamond Bank,40,39.8,Self-Employed,Savings,55,30
Good,50,5,10,1.003611111,First Bank,32,31.9,Permanent,Other,55,30
Good,80,8,10,1.005,Diamond Bank,22,21.9,Student,Savings,55,60
Good,70,7,10,1.018611111,GT Bank,33,32,Permanent,Other,55,30
Good,50,5,10,1.004444444,GT Bank,36,35.5,Self-Employed,Other,55,30
Good,90,9,10,1.018611111,Diamond Bank,47,46.9,Self-Employed,Other,55,60
Bad,60,6,10,1.019444444,EcoBank,26,25.9,Permanent,Other,55,15
Bad,90,9,10,11.39861111,EcoBank,24,23.2,Permanent,Savings,55,60
Good,90,9,10,1.005,Skye Bank,37,36.8,Unknown,Savings,55,30
Good,60,6,10,1.018333333,GT Bank,30,29.5,Permanent,Savings,55,15
Good,100,10,10,1.018888889,Heritage Bank,37,36.2,Permanent,Other,55,30
Good,60,6,10,1.019722222,UBA,29,29,Permanent,Savings,55,30
Good,100,10,10,2.038055556,UBA,29,28.7,Student,Other,55,60
Good,100,10,10,1.019722222,GT Bank,34,34.2,Permanent,Savings,55,30
Good,90,9,10,1.006944444,Zenith Bank,34,33.9,Permanent,Savings,55,30
Good,80,8,10,1.006111111,GT Bank,32,31.6,Permanent,Other,55,30
Bad,80,8,10,1.004444444,GT Bank,37,36.4,ContractRetiredUnemployed,Savings,55,60
Good,80,8,10,4.965277778,Access Bank,32,31.7,Permanent,Savings,55,30
Good,60,6,10,1.02,UBA,29,28.3,Permanent,Other,55,60
Good,100,10,10,1.018611111,Stanbic IBTC,34,33.3,Unknown,Savings,55,30
Good,90,9,10,1.003333333,GT Bank,28,27.3,Permanent,Other,55,30
Good,100,10,10,8.679166667,Skye Bank,25,24.9,Permanent,Savings,55,60
Good,90,9,10,6.807777778,GT Bank,41,41,Permanent,Savings,55,60
Good,60,6,10,1.005,GT Bank,26,25.5,Permanent,Other,55,30
Good,50,5,10,1.009444444,Access Bank,27,25.9,Permanent,Other,55,60
Good,80,8,10,1.019722222,GT Bank,24,23.6,Student,Savings,55,30
Good,80,8,10,1.019722222,GT Bank,34,34.1,Permanent,Savings,55,30
Good,40,4,10,14.38833333,FCMB,36,35.8,Permanent,Other,55,30
Good,90,9,10,1.018333333,First Bank,50,49.5,ContractRetiredUnemployed,Savings,55,30
Good,100,10,10,1.018333333,GT Bank,28,28.1,Permanent,Savings,55,30
Good,90,9,10,1.005277778,Standard Chartered,24,23.8,Permanent,Other,55,30
Good,70,7,10,1.018611111,GT Bank,37,36.7,Permanent,Savings,55,30
Good,100,10,10,1.018611111,GT Bank,32,31.3,Permanent,Savings,55,15
Good,80,8,10,1.005833333,GT Bank,39,39.2,Permanent,Savings,55,30
Good,100,10,10,1.003611111,First Bank,28,27.5,Permanent,Savings,55,30
Good,90,9,10,1.018611111,GT Bank,33,32.4,Self-Employed,Other,55,60
Good,80,8,10,1.018611111,GT Bank,33,32.7,Self-Employed,Other,55,60
Good,90,9,10,1.018611111,First Bank,32,31.2,Permanent,Other,55,60
Good,80,8,10,1.004722222,Access Bank,34,33.1,Permanent,Other,55,30
Good,90,9,10,1.018888889,UBA,31,31,Permanent,Other,55,30
Good,70,7,10,1.004444444,Skye Bank,30,29.5,Self-Employed,Other,55,30
Good,90,9,10,1.005277778,GT Bank,24,23.2,Permanent,Other,55,30
Good,100,10,10,1.006111111,Zenith Bank,27,26.6,Self-Employed,Other,55,15
Good,100,10,10,1.018611111,UBA,34,33.4,Permanent,Other,55,30
Good,60,6,10,1.019444444,GT Bank,35,34.3,Permanent,Savings,55,30
Bad,60,6,10,1.018611111,GT Bank,31,30.9,Permanent,Savings,55,30
Good,90,9,10,1.019722222,First Bank,30,30.1,Permanent,Savings,55,30
Bad,70,7,10,1.018333333,GT Bank,29,29.1,Permanent,Other,55,60
Good,80,8,10,1.019722222,First Bank,33,32.3,Permanent,Savings,55,30
Good,100,10,10,1.019722222,GT Bank,32,31.5,Permanent,Other,55,60
Good,70,7,10,1.004722222,First Bank,39,39,Permanent,Other,55,30
Good,90,9,10,1.019722222,UBA,35,34.8,Permanent,Savings,55,60
Good,90,9,10,1.019722222,UBA,35,34.8,Permanent,Savings,55,60
Good,80,8,10,1.019166667,Access Bank,32,32.1,Unknown,Savings,55,30
Good,100,10,10,1.008333333,EcoBank,29,28.8,Self-Employed,Savings,55,30
Bad,60,6,10,1.004722222,UBA,35,34.3,Permanent,Other,55,30
Good,100,10,10,1.018333333,Zenith Bank,42,41.3,Permanent,Savings,55,30
Good,50,5,10,1.018611111,UBA,22,21.5,Self-Employed,Other,55,15
Good,100,10,10,1.02,Fidelity Bank,36,35.9,Self-Employed,Other,55,30
Good,80,8,10,1.004444444,GT Bank,33,32.5,Permanent,Other,55,60
Bad,60,6,10,1.003333333,First Bank,36,35.2,Self-Employed,Other,55,30
Bad,60,6,10,1.008055556,First Bank,31,30.8,Permanent,Savings,55,30
Good,60,6,10,1.019444444,Stanbic IBTC,42,41.6,Self-Employed,Other,55,30
Good,100,10,10,1.018333333,GT Bank,30,29.4,Permanent,Other,55,60
Good,90,9,10,1.019166667,GT Bank,34,33.8,Permanent,Other,55,30
Good,80,8,10,23.90805556,GT Bank,36,35.2,Permanent,Other,55,30
Bad,90,9,10,2.066666667,GT Bank,31,30.3,Permanent,Savings,55,60
Good,70,7,10,1.005555556,GT Bank,22,21.5,Permanent,Savings,55,30
Good,60,6,10,1.018888889,Diamond Bank,28,27.5,Permanent,Other,55,30
Good,90,9,10,1.004444444,GT Bank,28,27.7,Permanent,Savings,55,60
Good,90,9,10,1.019722222,GT Bank,33,32.1,Permanent,Other,55,30
Bad,50,5,10,1.004722222,UBA,31,31,Permanent,Other,55,60
Good,60,6,10,1.018888889,Diamond Bank,37,36.7,Permanent,Other,55,60
Good,80,8,10,4.455833333,GT Bank,37,36.2,Permanent,Savings,55,30
Good,50,5,10,1.004722222,GT Bank,25,24,Permanent,Savings,55,30
Good,70,7,10,1.0075,GT Bank,32,31.1,Permanent,Savings,55,60
Good,80,8,10,1.004444444,UBA,34,33.1,Permanent,Savings,55,15
Good,40,4,10,1.004444444,Zenith Bank,26,25.6,Permanent,Other,55,30
Good,60,6,10,1.019722222,GT Bank,35,34.7,Permanent,Other,55,30
Good,40,4,10,15.40111111,GT Bank,32,31.4,Self-Employed,Savings,55,30
Good,60,6,10,1.019722222,GT Bank,34,33.2,Self-Employed,Other,55,30
Good,80,8,10,1.018333333,Access Bank,34,34,Permanent,Savings,55,30
Good,80,8,10,1.018611111,Zenith Bank,41,40.1,Self-Employed,Other,55,30
Bad,70,7,10,1.004444444,Access Bank,41,40.4,Permanent,Savings,55,30
Good,100,10,10,1.004444444,GT Bank,24,23.8,Permanent,Other,55,60
Bad,10,1,10,1.018611111,First Bank,33,32.6,Self-Employed,Savings,55,30
Good,90,9,10,1.005833333,Zenith Bank,32,31.7,Permanent,Savings,55,30
Good,80,8,10,1.006944444,First Bank,31,30.7,Permanent,Other,55,30
Good,63.63636364,7,11,1.018611111,Union Bank,25,24.3,Student,Savings,66,30
Bad,72.72727273,8,11,1.02,Zenith Bank,30,29.6,Student,Other,66,60
Good,54.54545455,6,11,1.003611111,UBA,40,39.3,Permanent,Other,66,30
Good,90.90909091,10,11,1.020555556,GT Bank,27,26.7,Student,Other,66,30
Bad,72.72727273,8,11,1.005833333,GT Bank,40,40,Permanent,Other,66,30
Good,63.63636364,7,11,1.005555556,First Bank,24,23.1,Student,Other,66,60
Good,81.81818182,9,11,1.02,First Bank,53,52.2,Self-Employed,Other,66,60
Good,90.90909091,10,11,27.59861111,Diamond Bank,31,30.7,Permanent,Other,66,30
Good,72.72727273,8,11,1.018611111,First Bank,41,41,Unknown,Savings,66,30
Good,72.72727273,8,11,1.02,Diamond Bank,38,37.8,Permanent,Savings,66,30
Good,90.90909091,10,11,38.59194444,First Bank,28,27.7,Permanent,Other,66,30
Good,63.63636364,7,11,1.018611111,UBA,40,39.6,Permanent,Other,66,30
Good,72.72727273,8,11,1.018888889,FCMB,23,22.2,Self-Employed,Savings,66,30
Good,81.81818182,9,11,1.018333333,FCMB,36,35.5,Permanent,Other,66,60
Good,100,11,11,1.006388889,GT Bank,34,33.3,Permanent,Other,66,60
Good,90.90909091,10,11,1.02,GT Bank,23,22.1,Student,Other,66,30
Good,90.90909091,10,11,1.02,GT Bank,40,40,Self-Employed,Other,66,30
Good,54.54545455,6,11,1.004166667,GT Bank,28,27.2,Self-Employed,Other,66,30
Good,45.45454546,5,11,1.006666667,Fidelity Bank,32,31,Student,Other,66,30
Good,90.90909091,10,11,1.018611111,First Bank,43,42.4,Permanent,Savings,66,30
Good,90.90909091,10,11,1.020277778,GT Bank,29,28.7,Self-Employed,Other,66,60
Good,81.81818182,9,11,1.003333333,Wema Bank,31,30.2,Permanent,Other,66,30
Good,72.72727273,8,11,1.004444444,Stanbic IBTC,26,25.8,Permanent,Other,66,30
Good,54.54545455,6,11,1.018333333,Diamond Bank,37,36.2,Self-Employed,Other,66,30
Good,72.72727273,8,11,1.018611111,GT Bank,24,23.8,Permanent,Other,66,30
Good,90.90909091,10,11,1.019722222,Wema Bank,25,25.1,Permanent,Savings,66,30
Good,81.81818182,9,11,1.018611111,Skye Bank,33,32.2,Self-Employed,Savings,66,60
Good,81.81818182,9,11,1.020555556,Zenith Bank,31,30.9,Permanent,Savings,66,30
Good,90.90909091,10,11,1.018611111,Access Bank,46,45.5,Permanent,Other,66,30
Good,45.45454546,5,11,1.018611111,First Bank,34,33.8,Permanent,Other,66,30
Good,90.90909091,10,11,1.018611111,GT Bank,32,31.4,Self-Employed,Savings,66,30
Good,90.90909091,10,11,2.759444444,GT Bank,27,27,Permanent,Other,66,30
Good,90.90909091,10,11,1.004166667,Zenith Bank,29,28.9,Permanent,Savings,66,30
Good,72.72727273,8,11,1.005555556,GT Bank,36,35.2,Self-Employed,Other,66,30
Good,100,11,11,1.007222222,First Bank,31,30.4,Self-Employed,Other,66,30
Good,54.54545455,6,11,1.020277778,Access Bank,33,32.5,Self-Employed,Savings,66,30
Good,63.63636364,7,11,9.173611111,UBA,28,27.8,Self-Employed,Other,66,15
Bad,81.81818182,9,11,1.003611111,EcoBank,36,35.8,Permanent,Other,66,30
Bad,72.72727273,8,11,1.004444444,First Bank,35,34.8,Permanent,Other,66,30
Good,90.90909091,10,11,1.004166667,Heritage Bank,35,34.3,Self-Employed,Other,66,60
Good,100,11,11,1.018888889,Access Bank,33,32.7,Permanent,Savings,66,30
Good,100,11,11,9.148055556,Zenith Bank,36,35.4,Permanent,Other,66,30
Good,100,11,11,1.018611111,Access Bank,26,25.4,Permanent,Savings,66,90
Good,100,11,11,1.008888889,FCMB,33,32.7,Self-Employed,Other,66,30
Good,45.45454546,5,11,10.57833333,GT Bank,27,26.8,Permanent,Other,66,30
Good,90.90909091,10,11,1.018055556,GT Bank,30,30.1,Permanent,Other,66,30
Good,90.90909091,10,11,17.78861111,First Bank,27,26.5,Permanent,Other,66,60
Good,100,11,11,1.145833333,GT Bank,33,32.6,Permanent,Other,66,30
Bad,72.72727273,8,11,1.019444444,GT Bank,30,29.9,Self-Employed,Savings,66,30
Good,81.81818182,9,11,1.02,UBA,33,32.4,Self-Employed,Savings,66,60
Good,90.90909091,10,11,1.018611111,First Bank,42,41.9,Self-Employed,Savings,66,60
Good,54.54545455,6,11,1.018611111,Zenith Bank,24,23.1,Permanent,Other,66,30
Good,100,11,11,1.005,Zenith Bank,28,27.7,Permanent,Savings,66,60
Bad,63.63636364,7,11,1.004166667,GT Bank,36,35.7,Permanent,Other,66,60
Good,72.72727273,8,11,11.01194444,Access Bank,41,40.5,Self-Employed,Savings,66,30
Good,72.72727273,8,11,1.018611111,GT Bank,42,41,Self-Employed,Other,66,60
Good,90.90909091,10,11,1.019722222,First Bank,30,29.7,ContractRetiredUnemployed,Other,66,60
Good,72.72727273,8,11,1.019722222,GT Bank,32,31.9,Permanent,Savings,66,30
Good,90.90909091,10,11,3.268611111,EcoBank,27,27,Permanent,Savings,66,30
Good,90.90909091,10,11,1.019722222,Stanbic IBTC,25,24.5,Permanent,Other,66,30
Good,90.90909091,10,11,1.007222222,UBA,34,33.1,Permanent,Other,66,30
Good,72.72727273,8,11,1.018888889,First Bank,31,30.4,Permanent,Savings,66,30
Bad,63.63636364,7,11,4.002777778,Keystone Bank,32,31.3,Self-Employed,Savings,66,60
Bad,54.54545455,6,11,33.27277778,UBA,34,33.7,Permanent,Other,66,60
Good,90.90909091,10,11,1.005277778,GT Bank,34,33.8,Permanent,Other,66,60
Bad,54.54545455,6,11,1.005833333,Stanbic IBTC,30,30,Permanent,Savings,66,30
Good,90.90909091,10,11,1.02,GT Bank,34,33.3,Permanent,Other,66,90
Good,100,11,11,1.020277778,GT Bank,49,49,Self-Employed,Other,66,30
Good,90.90909091,10,11,1.02,Diamond Bank,24,23.3,Permanent,Savings,66,30
Good,63.63636364,7,11,1.006111111,FCMB,26,25.2,Permanent,Other,66,90
Good,45.45454546,5,11,1.019444444,First Bank,38,37.7,Permanent,Other,66,60
Good,63.63636364,7,11,1.891388889,EcoBank,34,33.4,Permanent,Other,66,60
Good,54.54545455,6,11,1.006111111,GT Bank,35,34.4,Self-Employed,Other,66,60
Good,63.63636364,7,11,1.004444444,GT Bank,28,26.9,Permanent,Savings,66,60
Good,63.63636364,7,11,1.005,UBA,34,33.3,Self-Employed,Other,66,30
Good,63.63636364,7,11,1.018611111,UBA,36,35.7,Permanent,Other,66,30
Good,72.72727273,8,11,1.019166667,GT Bank,31,30.8,Self-Employed,Savings,66,30
Good,63.63636364,7,11,1.009722222,Access Bank,47,46.4,Self-Employed,Savings,66,60
Good,66.66666667,8,12,8.012777778,Diamond Bank,46,45,Permanent,Other,78,30
Bad,58.33333333,7,12,1.003888889,GT Bank,38,37.4,Self-Employed,Other,78,30
Good,83.33333333,10,12,1.516666667,GT Bank,42,41.5,Self-Employed,Savings,78,30
Bad,83.33333333,10,12,1.020555556,UBA,33,32.5,Permanent,Savings,78,30
Bad,41.66666667,5,12,1.018611111,Zenith Bank,34,33.5,Permanent,Savings,78,15
Good,58.33333333,7,12,1.020277778,Zenith Bank,52,51.1,ContractRetiredUnemployed,Other,78,30
Good,100,12,12,1.018888889,First Bank,29,28.3,Student,Other,78,90
Good,100,12,12,1.018333333,GT Bank,50,49.2,Self-Employed,Savings,78,30
Good,50,6,12,1.018611111,EcoBank,25,24.4,Self-Employed,Savings,78,30
Good,66.66666667,8,12,1.018611111,First Bank,22,21.9,Student,Other,78,30
Good,91.66666667,11,12,2.660833333,GT Bank,36,35.5,Self-Employed,Other,78,30
Good,83.33333333,10,12,1.021388889,Diamond Bank,35,34.9,Permanent,Savings,78,30
Good,58.33333333,7,12,1.02,GT Bank,28,27.2,Student,Other,78,30
Good,75,9,12,1.580277778,GT Bank,30,30,Self-Employed,Other,78,30
Good,91.66666667,11,12,1.02,FCMB,32,31.4,Permanent,Other,78,30
Good,91.66666667,11,12,1.028333333,First Bank,35,34.5,Permanent,Savings,78,60
Bad,33.33333333,4,12,1.018333333,Skye Bank,30,29.6,Permanent,Savings,78,15
Good,75,9,12,1.006111111,Stanbic IBTC,29,29,Permanent,Savings,78,60
Good,83.33333333,10,12,1.011666667,First Bank,25,24.7,Permanent,Other,78,30
Good,100,12,12,1.004166667,First Bank,30,29.8,Permanent,Savings,78,30
Good,66.66666667,8,12,7.6625,First Bank,29,28.1,Self-Employed,Other,78,60
Good,25,3,12,1.018611111,GT Bank,32,31.7,Self-Employed,Other,78,15
Good,91.66666667,11,12,1.004722222,GT Bank,28,27.5,Self-Employed,Other,78,30
Good,83.33333333,10,12,1.008333333,GT Bank,32,31.9,Permanent,Savings,78,30
Good,83.33333333,10,12,1.018888889,Zenith Bank,35,34.1,Self-Employed,Other,78,30
Good,83.33333333,10,12,1.018611111,Zenith Bank,31,30.1,Student,Other,78,30
Good,91.66666667,11,12,1.02,GT Bank,33,32.6,Self-Employed,Other,78,30
Good,83.33333333,10,12,1.007222222,GT Bank,30,30,Permanent,Other,78,60
Bad,50,6,12,1.02,UBA,35,34.3,Self-Employed,Other,78,30
Good,100,12,12,1.004166667,GT Bank,30,29.9,Permanent,Savings,78,30
Good,91.66666667,11,12,1.004722222,Access Bank,26,25.9,Permanent,Other,78,90
Good,100,12,12,1.003333333,Stanbic IBTC,29,28.8,Unknown,Savings,78,30
Good,25,3,12,1.018888889,Diamond Bank,34,33.6,Permanent,Other,78,30
Good,91.66666667,11,12,1.018333333,GT Bank,33,32.3,Permanent,Other,78,30
Good,83.33333333,10,12,6.968888889,Fidelity Bank,31,31,Permanent,Savings,78,30
Good,66.66666667,8,12,1.005833333,GT Bank,27,26.9,Permanent,Savings,78,15
Bad,75,9,12,1.019722222,Keystone Bank,36,36,Permanent,Savings,78,30
Bad,75,9,12,1.018888889,Diamond Bank,33,32.7,Permanent,Other,78,90
Good,83.33333333,10,12,1.019166667,GT Bank,26,25.8,Student,Other,78,60
Good,41.66666667,5,12,1.004722222,GT Bank,29,28.9,Self-Employed,Other,78,30
Bad,75,9,12,1.018888889,UBA,33,33.2,Permanent,Savings,78,30
Bad,50,6,12,1.005,GT Bank,39,38.6,Self-Employed,Savings,78,30
Good,75,9,12,1.018333333,GT Bank,37,36.8,Permanent,Other,78,30
Bad,83.33333333,10,12,1.010833333,GT Bank,25,24.9,Student,Other,78,30
Good,41.66666667,5,12,1.019722222,UBA,43,42.6,Self-Employed,Other,78,30
Good,75,9,12,1.018333333,GT Bank,26,25.2,Permanent,Savings,78,30
Good,66.66666667,8,12,1.979722222,Zenith Bank,35,34.7,Self-Employed,Other,78,30
Good,91.66666667,11,12,1.010833333,FCMB,27,26.7,Self-Employed,Other,78,15
Bad,66.66666667,8,12,1.0075,UBA,26,25.3,Permanent,Savings,78,60
Good,75,9,12,1.007777778,First Bank,30,30,Permanent,Savings,78,30
Bad,58.33333333,7,12,1.018333333,Zenith Bank,24,23.7,ContractRetiredUnemployed,Savings,78,30
Good,75,9,12,1.019166667,First Bank,37,36.9,Permanent,Other,78,30
Good,83.33333333,10,12,1.003611111,Access Bank,42,41.9,Permanent,Savings,78,60
Good,91.66666667,11,12,12.73,GT Bank,34,33.6,Permanent,Other,78,30
Good,100,12,12,1.003888889,Stanbic IBTC,30,29.7,Permanent,Other,78,30
Bad,50,6,12,3.113055556,First Bank,28,27.8,Permanent,Other,78,30
Good,50,6,12,1.018611111,GT Bank,28,26.9,Student,Other,78,60
Good,66.66666667,8,12,1.018333333,Diamond Bank,24,23.3,Permanent,Other,78,15
Good,58.33333333,7,12,1.020277778,Access Bank,27,26.8,Permanent,Other,78,30
Bad,58.33333333,7,12,1.019722222,GT Bank,31,30.9,Self-Employed,Other,78,60
Good,83.33333333,10,12,2.699722222,First Bank,34,33.6,Permanent,Other,78,30
Good,50,6,12,5.049166667,GT Bank,37,36,Self-Employed,Other,78,30
Good,50,6,12,1.020555556,First Bank,42,41.1,Self-Employed,Other,78,30
Good,75,9,12,1.008888889,Keystone Bank,33,33,Permanent,Other,78,30
Bad,50,6,12,1.008333333,GT Bank,24,23.9,Student,Other,78,60
Bad,75,9,12,1.018611111,Access Bank,40,39.2,Permanent,Other,78,60
Bad,58.33333333,7,12,1.019444444,GT Bank,26,25.8,Permanent,Other,78,60
Good,75,9,12,1.005,GT Bank,29,28.5,Self-Employed,Other,78,30
Good,91.66666667,11,12,1.005555556,GT Bank,30,29.9,Self-Employed,Other,78,90
Good,91.66666667,11,12,1.019722222,GT Bank,32,30.9,Permanent,Other,78,60
Good,83.33333333,10,12,1.006111111,FCMB,34,32.9,Self-Employed,Savings,78,60
Bad,58.33333333,7,12,1.018888889,Fidelity Bank,34,33.8,Permanent,Savings,78,30
Good,66.66666667,8,12,1.004722222,GT Bank,41,40.1,Permanent,Other,78,30
Good,58.33333333,7,12,1.018611111,Stanbic IBTC,31,30.6,Permanent,Savings,78,30
Good,66.66666667,8,12,1.020277778,GT Bank,25,24.2,Permanent,Other,78,60
Good,100,12,12,1.020555556,GT Bank,31,31.1,Permanent,Savings,78,30
Good,100,12,12,1.011944444,GT Bank,34,33.7,Permanent,Other,78,30
Good,58.33333333,7,12,1.020555556,Diamond Bank,26,25.4,Self-Employed,Savings,78,30
Good,50,6,12,2.713888889,Diamond Bank,35,34.2,Permanent,Other,78,30
