row_id,good_bad_flag,Pct_Ontime,Sum(churn_flag),Max(loannumber),Max(durationforapproval),bank_name_clients,Max(AgeAtTimeofLoan),Mean(AgeAtTimeofLoan),employment_status_clients_reference_only,employment_status_clients_recode,bank_account_type_reference_only,bank_account_recode,Sum(referral_recode),Mean(loannumber),Sum(loannumber),Sum(durationforapproval),Mean(durationforapproval),Max(Interestrate),Mean(Interestrate),Sum(Interestrate),Max(referral_recode),Mean(referral_recode),Max(churn_flag),Mean(churn_flag),Sum(AgeAtTimeofLoan),systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,birthdate,longitude_gps,latitude_gps,bank_branch_clients,level_of_education_clients,Validation,customerid,customerid of PerfDemoCombined_train,referredby
2592,Bad,87.5,7,8,1.004444444,GT Bank,40,40.1,,Unknown,Savings,Savings,0,4.5,36,8.019444444,1.002430556,365,285.15625,2281.25,0,0,1,0.875,321,301988826,8,36:24.0,36:08.0,30000,34500,30,00:00.0,3.3569897,6.5877336,,,Training,8a858f725b49c0c0015b4f1f05784037,8a858f725b49c0c0015b4f1f05784037,
2593,Good,75,6,8,1.018611111,GT Bank,34,33.5,Permanent,Permanent,Savings,Savings,0,4.5,36,8.034444444,1.004305556,365,271.2147708,2169.718167,0,0,1,0.75,268,302000214,8,14:02.0,13:56.0,30000,34500,30,00:00.0,8.536913,7.7239588,,,Training,8a858f735aec46c4015af02a90835ac8,8a858f735aec46c4015af02a90835ac8,
2594,Good,100,8,8,1.003611111,GT Bank,35,34.4,Permanent,Permanent,Savings,Savings,0,4.5,36,8.016666667,1.002083333,365,279.8333333,2238.666667,0,0,1,1,276,301965999,8,47:41.0,47:36.0,30000,34500,30,00:00.0,7.4599944,9.0780433,,,Test,8a858f1959d168260159d213daf93761,8a858f1959d168260159d213daf93761,
2595,Good,50,4,8,3.465833333,GT Bank,32,31.8,Permanent,Permanent,Other,Other,0,4.5,36,10.48,1.31,365,365,2920,0,0,1,0.5,255,301975389,8,51:38.0,51:32.0,10000,13000,30,00:00.0,3.513139,6.437825,,Graduate,Test,8a858f2656e154de0156e4eb81786821,8a858f2656e154de0156e4eb81786821,
2596,Good,100,8,8,1.004166667,Zenith Bank,32,31.8,Permanent,Permanent,Other,Other,0,4.5,36,8.021388889,1.002673611,365,271.2152778,2169.722222,0,0,1,1,254,301964663,8,26:24.0,26:18.0,15000,17250,30,00:00.0,3.4642821,6.4415536,,,Training,8a858f2656e154de0156f96477c92a1e,8a858f2656e154de0156f96477c92a1e,
2597,Good,12.5,1,8,1.019722222,GT Bank,33,32.5,Permanent,Permanent,Other,Other,0,4.5,36,8.039722222,1.004965278,365,269.9479167,2159.583333,0,0,1,0.125,260,301975590,8,26:11.0,25:00.0,20000,24500,30,00:00.0,3.3410463,6.6073134,,,Training,8a858f2756cec0a30156e00f8a36011f,8a858f2756cec0a30156e00f8a36011f,
2598,Good,50,4,8,1.018888889,Skye Bank,35,34.6,Permanent,Permanent,Savings,Savings,0,4.5,36,8.054444444,1.006805556,365,263.1041667,2104.833333,0,0,1,0.5,277,301994425,8,37:29.0,37:23.0,30000,39000,60,00:00.0,7.40521,10.4413537,,Graduate,Test,8a858f6055f82d2c0155f8c77b2b072d,8a858f6055f82d2c0155f8c77b2b072d,
2599,Good,75,6,8,1.019722222,Access Bank,35,34.4,Permanent,Permanent,Savings,Savings,0,4.5,36,8.043888889,1.005486111,365,246.375,1971,0,0,1,0.75,275,301975768,8,17:49.0,16:38.0,20000,23000,30,00:00.0,3.36972,6.5498716,,,Test,8a858f7958b0a4a80158b4e352b6367b,8a858f7958b0a4a80158b4e352b6367b,
2600,Good,100,8,8,1.003888889,GT Bank,23,22.8,Student,Student,Savings,Savings,0,4.5,36,8.018611111,1.002326389,365,251.6979167,2013.583333,0,0,1,1,183,301988349,8,20:00.0,19:53.0,30000,34500,30,00:00.0,3.2604056,6.5419713,,,Test,8a858f8658c206a90158d0c447863597,8a858f8658c206a90158d0c447863597,
2601,Bad,87.5,7,8,1.0075,Zenith Bank,29,28.8,Permanent,Permanent,Savings,Savings,0,4.5,36,8.023611111,1.002951389,365,279.8333333,2238.666667,0,0,1,0.875,231,301992842,8,16:09.0,16:03.0,30000,34500,30,00:00.0,3.3683535,6.5123565,,,Test,8a858f9159ffa7a8015a0048a9df35d6,8a858f9159ffa7a8015a0048a9df35d6,
2602,Good,25,2,8,1.018611111,UBA,37,37.1,Permanent,Permanent,Other,Other,0,4.5,36,8.039444444,1.004930556,365,365,2920,0,0,1,0.25,297,301983119,8,15:26.0,15:19.0,10000,13000,30,00:00.0,3.3247985,7.1133162,,Graduate,Validation,8a858f74584a54aa015854d6e7027ac1,8a858f74584a54aa015854d6e7027ac1,
2603,Good,87.5,7,8,1.019722222,Zenith Bank,42,42.3,,Unknown,Savings,Savings,0,4.5,36,8.036111111,1.004513889,365,285.15625,2281.25,0,0,1,0.875,338,301978586,8,02:40.0,01:29.0,30000,34500,30,00:00.0,3.2798974,6.6404866,,,Training,8a858f97594ab63d01596372af8d4bef,8a858f97594ab63d01596372af8d4bef,
2604,Good,100,8,8,1.018333333,Diamond Bank,25,25,Permanent,Permanent,Other,Other,0,4.5,36,8.033333333,1.004166667,365,242.8263889,1942.611111,0,0,1,1,200,301967606,8,24:05.0,24:00.0,35000,38500,30,00:00.0,3.5858567,6.4908529,,,Test,8a858f465668e3d601568add9c6a4fe0,8a858f465668e3d601568add9c6a4fe0,
2605,Good,37.5,3,8,1.004722222,GT Bank,32,31.7,Unemployed,ContractRetiredUnemployed,Other,Other,0,4.5,36,8.02,1.0025,365,353.59375,2828.75,0,0,1,0.375,254,301992007,8,10:13.0,10:06.0,10000,11125,15,00:00.0,7.9538467,5.0010367,,Graduate,Training,8a858f935760a618015770289121231f,8a858f935760a618015770289121231f,
2606,Bad,37.5,3,8,1.004166667,Access Bank,25,24.9,Permanent,Permanent,Other,Other,0,4.5,36,8.022222222,1.002777778,365,365,2920,0,0,1,0.375,199,301984848,8,36:50.0,36:43.0,10000,13000,30,00:00.0,3.5164667,6.6486067,,Graduate,Test,8a858f7558070a84015807cc7e7e3c61,8a858f7558070a84015807cc7e7e3c61,
2607,Good,50,4,8,1.004722222,Zenith Bank,36,35.4,Permanent,Permanent,Other,Other,0,4.5,36,8.02,1.0025,365,365,2920,0,0,1,0.5,283,301974059,8,06:49.0,06:42.0,10000,11500,15,00:00.0,3.2519197,6.6947221,,,Test,8a858f30551130db015512599f923f5a,8a858f30551130db015512599f923f5a,
2608,Good,75,6,8,1.005555556,First Bank,22,21.6,Student,Student,Savings,Savings,0,4.5,36,8.021388889,1.002673611,365,274.5104167,2196.083333,0,0,1,0.75,173,301989509,8,21:20.0,21:02.0,30000,34500,30,00:00.0,3.912032,7.3967669,,,Validation,8a858f545908094b0159148a350904a2,8a858f545908094b0159148a350904a2,
2609,Good,75,6,8,1.003888889,GT Bank,24,23.5,Permanent,Permanent,Other,Other,0,4.5,36,8.02,1.0025,365,274.2569444,2194.055556,0,0,1,0.75,188,302002285,8,43:10.0,43:03.0,15000,18375,30,00:00.0,3.4282253,6.445712,,,Training,8a858f6155781363015589cc40185843,8a858f6155781363015589cc40185843,
2610,Bad,62.5,5,8,1.003055556,Zenith Bank,32,31.8,Permanent,Permanent,Savings,Savings,0,4.5,36,8.019444444,1.002430556,365,336.8645833,2694.916667,0,0,1,0.625,254,301965941,8,02:10.0,02:03.0,20000,24500,30,00:00.0,3.9328862,7.4150444,,,Validation,8a858f68588604400158968766d72335,8a858f68588604400158968766d72335,
2611,Good,87.5,7,8,1.019444444,Fidelity Bank,40,39.7,,Unknown,Savings,Savings,0,4.5,36,8.035833333,1.004479167,365,263.1041667,2104.833333,0,0,1,0.875,317,301983528,8,57:16.0,56:06.0,30000,34500,30,00:00.0,3.3359009,7.1274982,,,Validation,8a858fa05908043801590d3c3a4e6f83,8a858fa05908043801590d3c3a4e6f83,
2612,Good,100,8,8,1.003333333,GT Bank,26,25.9,,Unknown,Savings,Savings,0,4.5,36,8.015833333,1.001979167,365,285.15625,2281.25,0,0,1,1,207,301973648,8,50:16.0,50:10.0,30000,34500,30,00:00.0,-95.7370579,29.7846221,,,Validation,8a858fa25bd92c20015be258fc2f3a87,8a858fa25bd92c20015be258fc2f3a87,
2613,Good,87.5,7,8,1.02,First Bank,34,33.8,Permanent,Permanent,Savings,Savings,0,4.5,36,8.034166667,1.004270833,365,279.8333333,2238.666667,0,0,1,0.875,270,301995303,8,33:18.0,32:06.0,30000,34500,30,00:00.0,3.8743354,7.4196275,,,Training,8a858fa55b623a05015b623bb10001c6,8a858fa55b623a05015b623bb10001c6,
2614,Good,75,6,8,1.018888889,UBA,30,29.6,Self-Employed,Self-Employed,Other,Other,0,4.5,36,8.039444444,1.004930556,365,279.0729167,2232.583333,0,0,1,0.75,237,301971028,8,23:11.0,23:05.0,30000,34500,30,00:00.0,3.3981264,6.5882742,,Graduate,Test,8a858fa257d8223c0157de93b03e51bb,8a858fa257d8223c0157de93b03e51bb,
2615,Good,75,6,8,1.018611111,EcoBank,22,21.7,Unemployed,ContractRetiredUnemployed,Savings,Savings,0,4.5,36,8.055833333,1.006979167,365,274.5104167,2196.083333,0,0,1,0.75,174,301977340,8,55:56.0,55:49.0,30000,34500,30,00:00.0,3.900075,7.401491667,,,Validation,8a858fa358d4a4d80158ee50ccb46401,8a858fa358d4a4d80158ee50ccb46401,
2616,Good,75,6,8,1.019444444,GT Bank,28,27.3,Permanent,Permanent,Savings,Savings,0,4.5,36,8.049722222,1.006215278,365,323.9375,2591.5,0,0,1,0.75,218,301960872,8,28:46.0,27:40.0,20000,24500,30,00:00.0,11.1007046,10.2921723,,,Test,8a858fa358f8275101590297dbea5636,8a858fa358f8275101590297dbea5636,
2617,Good,62.5,5,8,1.002777778,EcoBank,31,31,Permanent,Permanent,Savings,Savings,0,4.5,36,8.015833333,1.001979167,365,251.6979167,2013.583333,0,0,1,0.625,248,301996333,8,34:26.0,34:18.0,30000,34500,30,00:00.0,3.5153278,6.4449181,,,Training,8a858fa459e0a1340159e1f07d045910,8a858fa459e0a1340159e1f07d045910,
2618,Good,75,6,8,1.004444444,UBA,36,36.2,Permanent,Permanent,Savings,Savings,0,4.5,36,8.020277778,1.002534722,365,308.7291667,2469.833333,0,0,1,0.75,289,301975353,8,38:00.0,37:53.0,20000,24500,30,00:00.0,7.5966869,9.0289273,,,Validation,8a858fa459e0a1340159e1414e8942cf,8a858fa459e0a1340159e1414e8942cf,
2619,Good,75,6,8,1.004722222,First Bank,32,31.5,Permanent,Permanent,Savings,Savings,0,4.5,36,8.020277778,1.002534722,365,263.1041667,2104.833333,0,0,1,0.75,252,301995255,8,03:37.0,03:29.0,30000,34500,30,00:00.0,7.4159984,9.1175907,,,Training,8a858fa459e0a1340159e72274ca3969,8a858fa459e0a1340159e72274ca3969,
2620,Good,100,8,8,1.02,GT Bank,28,27.6,Permanent,Permanent,Other,Other,0,4.5,36,8.038888889,1.004861111,365,219.2534722,1754.027778,0,0,1,1,221,301973266,8,40:53.0,39:41.0,30000,36000,60,00:00.0,7.0339748,4.8520385,,,Test,8a858fa4552add9f01553ae253297cb7,8a858fa4552add9f01553ae253297cb7,
2621,Good,100,8,8,1.003888889,Diamond Bank,32,32.2,Permanent,Permanent,Savings,Savings,0,4.5,36,8.018055556,1.002256944,365,285.15625,2281.25,0,0,1,1,257,301967761,8,02:19.0,02:05.0,30000,34500,30,00:00.0,7.5224273,9.0498024,,,Training,8a858fae5b49223f015b49381b57146a,8a858fae5b49223f015b49381b57146a,
2622,Good,25,2,8,1.007222222,Access Bank,34,33.4,Permanent,Permanent,Other,Other,0,4.5,36,8.025555556,1.003194444,365,336.8645833,2694.916667,0,0,1,0.25,268,301978827,8,07:42.0,07:32.0,10000,13000,30,00:00.0,8.3418717,4.9607559,,Graduate,Test,8a858faf55d95d930155e4afbc7449ae,8a858faf55d95d930155e4afbc7449ae,
2623,Good,62.5,5,8,1.018888889,First Bank,38,37.5,Self-Employed,Self-Employed,Other,Other,0,4.5,36,8.037222222,1.004652778,365,342.1875,2737.5,0,0,1,0.625,300,301984954,8,27:29.0,27:22.0,20000,22250,15,00:00.0,4.5689017,7.7974933,,,Test,8a858faf56b7821c0156cd5eb6c31f85,8a858faf56b7821c0156cd5eb6c31f85,
2624,Good,75,6,8,1.010833333,GT Bank,27,26.5,Student,Student,Other,Other,0,4.5,36,8.025277778,1.003159722,365,257.0208333,2056.166667,0,0,1,0.75,212,301974920,8,04:06.0,04:01.0,15000,17250,30,00:00.0,7.316386,9.1484607,,Graduate,Training,8a858faf56b7821c0156d1431b3e3d26,8a858faf56b7821c0156d1431b3e3d26,
2625,Good,100,8,8,1.018333333,Stanbic IBTC,37,36.5,,Unknown,Savings,Savings,0,4.5,36,8.032777778,1.004097222,365,289.71875,2317.75,0,0,1,1,292,301972318,8,09:35.0,09:30.0,20000,23000,30,00:00.0,3.9316231,7.4201912,,,Training,8a858fb959b74eaa0159ba8cdd0f0142,8a858fb959b74eaa0159ba8cdd0f0142,
2626,Good,50,4,8,1.018611111,GT Bank,36,36,Permanent,Permanent,Savings,Savings,0,4.5,36,8.035555556,1.004444444,365,274.5104167,2196.083333,0,0,1,0.5,288,301993358,8,03:55.0,03:47.0,30000,34500,30,00:00.0,3.3544779,6.6730132,,,Test,8a858fb959976ce0015998f0a628583b,8a858fb959976ce0015998f0a628583b,
2627,Good,50,4,8,1.003611111,GT Bank,23,22.8,Student,Student,Other,Other,0,4.5,36,8.018055556,1.002256944,365,308.7291667,2469.833333,0,0,1,0.5,183,301990551,8,47:16.0,47:03.0,20000,24500,30,00:00.0,3.8936936,7.3239248,,,Training,8a858fb45583686f01558c5f9c364ac1,8a858fb45583686f01558c5f9c364ac1,
2628,Good,75,6,8,1.018888889,First Bank,28,28.2,Permanent,Permanent,Savings,Savings,0,4.5,36,8.035,1.004375,365,348.2708333,2786.166667,0,0,1,0.75,226,301976124,8,03:11.0,03:05.0,10000,11500,15,00:00.0,6.6295755,7.5585921,,,Validation,8a858fbd59b080790159b0afab650fed,8a858fbd59b080790159b0afab650fed,
2629,Good,87.5,7,8,1.018611111,GT Bank,33,33.2,,Unknown,Savings,Savings,0,4.5,36,8.0325,1.0040625,365,236.4895833,1891.916667,0,0,1,0.875,265,301972454,8,51:52.0,51:47.0,30000,34500,30,00:00.0,3.3547229,6.6483286,,,Training,8a858fc55b00e79e015b055959ee5e97,8a858fc55b00e79e015b055959ee5e97,
2630,Bad,75,6,8,1.003888889,EcoBank,37,36.6,Permanent,Permanent,Savings,Savings,0,4.5,36,8.018888889,1.002361111,365,308.7291667,2469.833333,0,0,1,0.75,293,301996658,8,40:13.0,40:06.0,20000,24500,30,00:00.0,7.4228838,9.0637741,,,Test,8a858fcf5a192144015a1d262059287d,8a858fcf5a192144015a1d262059287d,
2631,Good,75,6,8,1.003333333,GT Bank,25,25,Permanent,Permanent,Savings,Savings,0,4.5,36,8.016666667,1.002083333,365,285.15625,2281.25,0,0,1,0.75,200,301961148,8,19:06.0,19:00.0,30000,39000,60,00:00.0,4.5613203,8.484654,,,Validation,8a858fd35b3ec939015b3ee758bd2cca,8a858fd35b3ec939015b3ee758bd2cca,
2632,Good,87.5,7,8,1.018888889,GT Bank,30,29.1,Permanent,Permanent,Savings,Savings,0,4.5,36,8.040555556,1.005069444,365,230.0260417,1840.208333,0,0,1,0.875,233,301965687,8,46:40.0,46:33.0,40000,43500,30,00:00.0,6.6616403,6.2236734,,,Training,8a858fd3552c75620155484049c35a90,8a858fd3552c75620155484049c35a90,
2633,Bad,75,6,8,1.004444444,GT Bank,29,28.6,,Unknown,Savings,Savings,0,4.5,36,8.019166667,1.002395833,365,263.1041667,2104.833333,0,0,1,0.75,229,301967124,8,01:06.0,01:01.0,30000,34500,30,00:00.0,3.725655,6.47443,,,Training,8a858fd458639fcc015868eb14b542ad,8a858fd458639fcc015868eb14b542ad,
2634,Bad,75,6,8,1.019444444,GT Bank,25,24.6,Self-Employed,Self-Employed,Other,Other,0,4.5,36,8.035277778,1.004409722,365,257.78125,2062.25,0,0,1,0.75,197,301986793,8,12:07.0,12:01.0,30000,34500,30,00:00.0,3.416,6.4351,,,Training,8a858fda56562f8f01565f8c6f936c46,8a858fda56562f8f01565f8c6f936c46,
2635,Good,75,6,8,1.003333333,Zenith Bank,31,30.9,Permanent,Permanent,Other,Other,0,4.5,36,8.018611111,1.002326389,365,285.9166667,2287.333333,0,0,1,0.75,247,301983597,8,32:05.0,31:57.0,30000,39000,60,00:00.0,4.2478433,8.14863,,,Training,8a858fde56eb02280156eb911f1e3872,8a858fde56eb02280156eb911f1e3872,
2636,Good,100,8,8,1.005833333,Diamond Bank,39,38.7,Retired,ContractRetiredUnemployed,Other,Other,0,4.5,36,8.023055556,1.002881944,365,249.9236111,1999.388889,0,0,1,1,309,301962448,8,42:06.0,41:59.0,30000,34500,30,00:00.0,7.0088917,4.898885,,,Validation,8a858fe8555f401f01556e0a6ac317b7,8a858fe8555f401f01556e0a6ac317b7,
2637,Good,50,4,8,1.004166667,Access Bank,39,38.9,Permanent,Permanent,Savings,Savings,0,4.5,36,8.02,1.0025,365,269.1875,2153.5,0,0,1,0.5,311,301959493,8,32:01.0,31:56.0,30000,34500,30,00:00.0,3.2648063,6.5979106,,,Test,8a858fe8586deed301586f1b2e7d41f2,8a858fe8586deed301586f1b2e7d41f2,
2638,Bad,62.5,5,8,1.005833333,GT Bank,23,22.6,Self-Employed,Self-Employed,Savings,Savings,0,4.5,36,8.0225,1.0028125,365,280.59375,2244.75,0,0,1,0.625,180,301963039,8,13:36.0,13:31.0,20000,24500,30,00:00.0,7.4666546,9.0584171,,,Test,8a858fe55656a93801565f38ead003e0,8a858fe55656a93801565f38ead003e0,
2639,Good,75,6,8,1.020555556,Keystone Bank,35,35.2,Permanent,Permanent,Other,Other,0,4.5,36,8.041944444,1.005243056,365,342.1875,2737.5,0,0,1,0.75,281,301977204,8,53:26.0,52:12.0,20000,24500,30,00:00.0,3.4205973,6.43336,,,Validation,8a858fee57005c96015703ab6c02708e,8a858fee57005c96015703ab6c02708e,
2640,Good,62.5,5,8,1.005833333,First Bank,31,30.5,Permanent,Permanent,Savings,Savings,0,4.5,36,8.02,1.0025,365,279.8333333,2238.666667,0,0,1,0.625,244,301961052,8,17:23.0,17:18.0,30000,34500,30,00:00.0,4.5931051,8.4854136,,,Training,8a858ff25a617906015a6644377f536f,8a858ff25a617906015a6644377f536f,
2641,Good,100,8,8,1.023055556,GT Bank,29,28.6,Permanent,Permanent,Savings,Savings,0,4.5,36,8.053888889,1.006736111,365,268.4270833,2147.416667,0,0,1,1,228,301960175,8,10:09.0,09:01.0,30000,34500,30,00:00.0,3.3572828,6.5867721,,,Validation,8a858ff35acdd593015ad12db5593535,8a858ff35acdd593015ad12db5593535,
2642,Good,25,2,8,1.019444444,Stanbic IBTC,23,22.1,Permanent,Permanent,Savings,Savings,0,4.5,36,8.038611111,1.004826389,365,308.7291667,2469.833333,0,0,1,0.25,177,301972161,8,14:41.0,13:31.0,10000,13000,30,00:00.0,3.4294278,6.4551169,,,Training,8a858ff455a09f5a0155bb3d7ced7fe8,8a858ff455a09f5a0155bb3d7ced7fe8,
2643,Good,100,8,8,1.003333333,Zenith Bank,34,34,Permanent,Permanent,Other,Other,0,4.5,36,8.02,1.0025,365,307.96875,2463.75,0,0,1,1,272,301989334,8,53:57.0,53:45.0,30000,34500,30,00:00.0,7.4449606,8.9837848,,Graduate,Training,8a858ff8582fcb86015842f0937e432f,8a858ff8582fcb86015842f0937e432f,
2644,Good,87.5,7,8,1.005833333,Stanbic IBTC,43,42.7,Permanent,Permanent,Current,Other,0,4.5,36,8.0225,1.0028125,365,269.1875,2153.5,0,0,1,0.875,342,301966721,8,59:23.0,59:17.0,30000,34500,30,00:00.0,4.520708,8.4788532,,,Test,8a858ffa55ca72a50155e936d7ad5bf5,8a858ffa55ca72a50155e936d7ad5bf5,
2645,Good,87.5,7,8,1.018611111,Diamond Bank,22,22.1,Permanent,Permanent,Other,Other,0,4.5,36,8.032222222,1.004027778,365,274.5104167,2196.083333,0,0,1,0.875,177,302002669,8,42:04.0,40:57.0,30000,34500,30,00:00.0,3.5878021,6.4973614,,,Test,8a858ffc5852f33d015857ef84051d76,8a858ffc5852f33d015857ef84051d76,
2646,Good,87.5,7,8,1.019444444,GT Bank,40,39.5,Permanent,Permanent,Other,Other,0,4.5,36,8.050277778,1.006284722,365,302.6458333,2421.166667,0,0,1,0.875,316,301965419,8,20:34.0,20:29.0,30000,34500,30,00:00.0,3.3925985,6.6413993,,,Validation,8a858fff57becca70157c9a4c75303d3,8a858fff57becca70157c9a4c75303d3,
2647,Good,75,6,8,1.019722222,GT Bank,29,28.3,Permanent,Permanent,Other,Other,0,4.5,36,8.043055556,1.005381944,365,245.3611111,1962.888889,0,0,1,0.75,226,301995526,8,01:34.0,00:23.0,40000,44000,30,00:00.0,6.7390327,7.8047891,,,Validation,8a8588ae53f1cb7c015414160f0175bc,8a8588ae53f1cb7c015414160f0175bc,
2648,Good,87.5,7,8,1.005833333,Access Bank,35,34.3,Permanent,Permanent,Other,Other,0,4.5,36,8.022222222,1.002777778,365,330.78125,2646.25,0,0,1,0.875,274,301997039,8,54:41.0,54:35.0,20000,24500,30,00:00.0,3.8901923,7.4264164,,Graduate,Test,8a8588c2546bf75901547b05ad85198b,8a8588c2546bf75901547b05ad85198b,
2649,Good,25,2,8,13.12722222,Diamond Bank,32,31.6,Permanent,Permanent,Other,Other,0,4.714285714,33,19.16388889,2.737698413,365,255.5,1788.5,0,0,1,0.285714286,221,301982307,8,47:26.0,46:12.0,30000,39000,60,00:00.0,3.8704173,7.3605793,RING ROAD,Graduate,Training,8a8588dc5384a05f01539d3773865219,8a8588dc5384a05f01539d3773865219,
2650,Good,37.5,3,8,1.018611111,First Bank,35,34.9,Permanent,Permanent,Other,Other,0,4.5,36,8.0425,1.0053125,365,230.6597222,1845.277778,0,0,1,0.375,279,301993368,8,08:55.0,08:46.0,40000,44000,30,00:00.0,3.4051083,6.4462193,,,Test,8a8588fd53e054170153e174e0b258ba,8a8588fd53e054170153e174e0b258ba,
2651,Good,37.5,3,8,1.02,GT Bank,24,23.6,Unemployed,ContractRetiredUnemployed,Other,Other,0,4.5,36,8.037777778,1.004722222,365,302.6458333,2421.166667,0,0,1,0.375,189,301964416,8,13:14.0,13:07.0,20000,24500,30,00:00.0,4.2260932,8.1156957,,,Test,8a8588fd53e2e6cf0153f0a40aa33209,8a8588fd53e2e6cf0153f0a40aa33209,
2652,Good,75,6,8,1.003888889,Access Bank,34,33.9,Permanent,Permanent,Other,Other,0,4.5,36,8.018888889,1.002361111,365,225.5902778,1804.722222,0,0,1,0.75,271,301977731,8,13:04.0,12:59.0,40000,44000,30,00:00.0,3.3560271,6.6490686,,,Training,8a8589ec54517bf90154575802725303,8a8589ec54517bf90154575802725303,
2653,Good,37.5,3,8,1.019444444,GT Bank,28,27.6,Permanent,Permanent,Savings,Savings,0,4.5,36,8.054444444,1.006805556,365,314.0520833,2512.416667,0,0,1,0.375,221,301980486,8,29:04.0,28:57.0,20000,24500,30,00:00.0,3.4007935,6.6393427,,,Training,8a85888c54a05b820154aa79afb15290,8a85888c54a05b820154aa79afb15290,
2654,Good,62.5,5,8,1.018888889,GT Bank,32,31.3,Self-Employed,Self-Employed,Savings,Savings,0,4.5,36,8.034166667,1.004270833,365,330.78125,2646.25,0,0,1,0.625,250,302003037,8,04:32.0,04:25.0,10000,11125,15,00:00.0,3.2377797,6.5917535,,Graduate,Validation,8a85881053bc33670153c7a4d2685aa0,8a85881053bc33670153c7a4d2685aa0,
2655,Good,75,6,8,1.009444444,GT Bank,41,40.5,Self-Employed,Self-Employed,Savings,Savings,0,4.5,36,8.026111111,1.003263889,365,266.6527778,2133.222222,0,0,1,0.75,324,301990784,8,50:43.0,50:30.0,40000,48000,60,00:00.0,3.3427681,6.5094142,,Graduate,Validation,8a85882953bc04f80153c205b75d7403,8a85882953bc04f80153c205b75d7403,
2656,Good,87.5,7,8,3.748611111,GT Bank,35,34.4,Permanent,Permanent,Other,Other,0,4.5,36,10.78111111,1.347638889,365,232.6875,1861.5,0,0,1,0.875,275,301977003,8,57:56.0,57:49.0,40000,48000,60,00:00.0,7.4983319,9.044467,,Graduate,Validation,8a85892854a059ed0154b7fa21486170,8a85892854a059ed0154b7fa21486170,
2657,Good,75,6,8,1.018888889,Zenith Bank,30,29.6,Permanent,Permanent,Other,Other,0,4.5,36,8.037222222,1.004652778,365,308.7291667,2469.833333,0,0,1,0.75,237,301973574,8,49:53.0,49:46.0,20000,24500,30,00:00.0,3.4774513,6.4367383,,,Training,8a858899538ddb8e01539138c80a2348,8a858899538ddb8e01539138c80a2348,
2658,Good,75,6,8,19.98527778,FCMB,32,31.2,Permanent,Permanent,Other,Other,0,4.5,36,27.02138889,3.377673611,365,278.3125,2226.5,0,0,1,0.75,249,301963759,8,16:48.0,15:42.0,30000,34500,30,00:00.0,4.5958193,8.4948131,,Post-Graduate,Test,8a858953548fb0c001549b2149246862,8a858953548fb0c001549b2149246862,
2659,Good,62.5,5,8,2.000277778,First Bank,39,38.2,Permanent,Permanent,Savings,Savings,0,4.5,36,9.033888889,1.129236111,365,232.4340278,1859.472222,0,0,1,0.625,305,301989581,8,01:23.0,01:15.0,20000,22000,30,00:00.0,3.9835377,7.41379,,,Training,8a858953548fb0c0015497256a1f4a6d,8a858953548fb0c0015497256a1f4a6d,
2660,Good,100,8,8,1.005,First Bank,24,23.5,Self-Employed,Self-Employed,Other,Other,0,4.5,36,8.024166667,1.003020833,365,221.7881944,1774.305556,0,0,1,1,188,301972667,8,38:46.0,38:33.0,40000,48000,60,00:00.0,4.513617,7.5189141,,Secondary,Validation,8a858959537a097401537c7ed53d0780,8a858959537a097401537c7ed53d0780,
2661,Good,75,6,8,1.019444444,Diamond Bank,26,25.8,Self-Employed,Self-Employed,Other,Other,0,4.5,36,8.033333333,1.004166667,365,257.0208333,2056.166667,0,0,1,0.75,207,301982527,8,07:41.0,06:31.0,30000,34500,30,00:00.0,7.0738786,6.1392871,,Graduate,Training,8a858966538deb19015392224ebd20b4,8a858966538deb19015392224ebd20b4,
2662,Good,37.5,3,8,1.018888889,Sterling Bank,28,27.2,Permanent,Permanent,Other,Other,0,4.5,36,8.039166667,1.004895833,365,365,2920,0,0,1,0.375,217,301985301,8,12:23.0,12:17.0,10000,11500,15,00:00.0,3.4746199,6.456215,,Graduate,Test,8a8589045384bd8301539e93bb010699,8a8589045384bd8301539e93bb010699,
2663,Good,88.88888889,8,9,1.018888889,First Bank,39,38.3,Permanent,Permanent,Savings,Savings,0,5,45,9.039166667,1.004351852,365,279.8333333,2518.5,0,0,1,0.888888889,345,301975382,9,34:03.0,33:54.0,30000,39000,60,00:00.0,3.4266977,6.4230477,"17, SANUSI FAFUNWA STREET, VICTORIA ISLAND, LAGOS",Secondary,Test,8a1eb5ba49a682300149c3c068b806c7,8a1eb5ba49a682300149c3c068b806c7,
2664,Bad,33.33333333,3,9,1.019722222,GT Bank,40,39.9,Permanent,Permanent,Savings,Savings,0,5,45,9.054444444,1.006049383,365,334.5833333,3011.25,0,0,1,0.333333333,360,301984436,9,44:17.0,44:11.0,20000,24500,30,00:00.0,3.2327404,6.6022522, IDI - ORO MUSHIN,Graduate,Validation,8a33a06e4a5075c2014a5295aa0c2224,8a33a06e4a5075c2014a5295aa0c2224,
