ROW_ID,good_bad_flag,bank_name_clients,DurApproval Groups,AgeAtTimeofLoan Groups 2_25thPctile,DemoCreditRating,termdays,employment_status_clients_Risk,employment_status_clients_reference_only,level_of_education_clients_Risk,level_of_education_clients_reference_only,referral,bank_account_type_recode,loanamount Groups,approveddate,creationdate,DurApproval,loanamount,totaldue,Interestrate,birthdate,AgeAtTimeofLoan,longitude_gps,latitude_gps,customerid,systemloanid,bank_account_type,employment_status_clients_Risk 2,level_of_education_clients 2,Validation,termdays 2,loannumber
3220,Good,Zenith Bank,Low - 60.17,Low - 28,3,30,Low,Permanent,High,,No,Other,Norm,02:42.0,02:36.0,60.1,10000,13000,365,00:00.0,24,7.469935,9.0644283,8a858fa154e2912f0154eee022676b1c,301625334,Other,1,3,Test,Norm,1
3221,Good,Skye Bank,Low - 60.17,Low - 28,6,15,Med,Self-Employed,High,,No,Other,Norm,05:48.0,05:41.0,60.11666667,10000,11500,365,00:00.0,25,3.358887,7.1384209,8a858fa154e2912f0154f16a80f32556,301625433,Other,2,3,Test,Short,1
3222,Good,First Bank,Low - 60.17,28 - 32,3,30,Low,Permanent,High,,No,Other,Norm,03:59.0,03:50.0,60.15,5000,6500,365,00:00.0,30,3.3563282,6.4843908,8a858fa154e2912f0154fd34e31275c1,301625933,Other,1,3,Test,Norm,1
3223,Good,First Bank,Low - 60.17,36 - High,2,30,Low,Permanent,Med,Secondary,No,Other,Norm,22:11.0,22:04.0,60.11666667,10000,13000,365,00:00.0,36,3.3566824,6.483432,8a858fa154e2912f01550b96c0520352,301626943,Other,1,2,Training,Norm,1
3224,Good,UBA,Low - 60.17,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,36:46.0,36:40.0,60.1,10000,13000,365,00:00.0,28,3.3736724,6.599502,8a858fa154e2912f0155065fcda06f84,301626490,Savings,1,3,Test,Norm,1
3225,Good,GT Bank,Low - 60.17,Low - 28,1,30,Low,Permanent,Low,Graduate,No,Savings,Norm,23:14.0,23:06.0,60.13333333,8000,10400,365,00:00.0,27,3.3421974,6.5954012,8a858fa154e2912f01551033886c784b,301627160,Savings,1,1,Test,Norm,1
3226,Bad,Skye Bank,60.23 - 61.13,28 - 32,9,30,High,Unknown,High,,No,Savings,Norm,17:27.0,16:46.0,60.68333333,10000,13000,365,00:00.0,28,7.1794542,9.1792081,8a858fa158f8ee8f0158fe8c5a574064,301774110,Savings,3,3,Training,Norm,1
3227,Bad,FCMB,61.13 - High,Low - 28,9,15,High,Unknown,High,,No,Savings,Norm,04:32.0,03:21.0,61.18333333,10000,11500,365,00:00.0,24,3.6089587,6.4511203,8a858fa158f8ee8f0158ffc2f0644e78,301974751,Savings,3,3,Training,Short,1
3228,Good,First Bank,60.17 - 60.23,28 - 32,1,15,Low,Permanent,Low,Graduate,No,Other,Norm,15:33.0,15:22.0,60.18333333,10000,11500,365,00:00.0,29,4.5219988,8.4724116,8a858fa257d8223c0157d8a5a7197d2b,301747466,Other,1,1,Validation,Short,1
3229,Good,GT Bank,61.13 - High,36 - High,1,15,Low,Permanent,Low,Graduate,No,Other,Norm,20:16.0,45:30.0,1054.766667,10000,11500,365,00:00.0,39,3.8675982,7.3686207,8a858fa257d8223c0157dd6713ec7d05,301746673,Other,1,1,Training,Short,1
3230,Good,UBA,60.23 - 61.13,28 - 32,2,15,Med,Self-Employed,Low,Graduate,No,Other,Norm,14:34.0,14:14.0,60.33333333,10000,11500,365,00:00.0,29,3.3981264,6.5882742,8a858fa257d8223c0157de93b03e51bb,301746901,Other,2,1,Test,Short,1
3231,Good,GT Bank,60.17 - 60.23,Low - 28,1,15,Low,Permanent,Low,Graduate,No,Other,Norm,23:54.0,23:43.0,60.18333333,10000,11500,365,00:00.0,25,7.485359,9.0675955,8a858fa257d8223c0157e3c2a5e45d82,301747514,Other,1,1,Training,Short,1
3232,Good,Access Bank,60.17 - 60.23,28 - 32,1,30,Low,Permanent,Low,Graduate,No,Other,Norm,12:08.0,11:56.0,60.2,10000,13000,365,00:00.0,29,7.5113568,9.1255927,8a858fa257d8223c0157e7e6ce253dd8,301893410,Other,1,1,Training,Norm,1
3233,Good,Access Bank,60.17 - 60.23,36 - High,1,15,Low,Permanent,Low,Graduate,No,Savings,Norm,53:35.0,53:22.0,60.21666667,10000,11500,365,00:00.0,42,3.9067463,7.444488,8a858fa257d8223c0157e6678b8a1e8b,301747687,Savings,1,1,Validation,Short,1
3234,Good,Access Bank,60.17 - 60.23,Low - 28,1,30,Low,Permanent,Low,Graduate,No,Savings,Norm,33:37.0,33:24.0,60.21666667,10000,13000,365,00:00.0,26,3.3652337,6.5463653,8a858fa257d8223c0157f60ebd4d310f,301921179,Savings,1,1,Validation,Norm,1
3235,Good,EcoBank,60.23 - 61.13,Low - 28,9,30,High,Unemployed,High,,No,Savings,Norm,43:49.0,43:19.0,60.5,10000,13000,365,00:00.0,21,3.900075,7.401491667,8a858fa358d4a4d80158ee50ccb46401,301772231,Savings,3,3,Validation,Norm,1
3236,Good,GT Bank,60.17 - 60.23,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,07:30.0,07:19.0,60.18333333,10000,13000,365,00:00.0,27,11.1007046,10.2921723,8a858fa358f8275101590297dbea5636,301774599,Savings,1,3,Test,Norm,1
3237,Good,EcoBank,Low - 60.17,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,29:19.0,29:12.0,60.11666667,10000,13000,365,00:00.0,31,3.5153278,6.4449181,8a858fa459e0a1340159e1f07d045910,301809249,Savings,1,3,Validation,Norm,1
3238,Good,UBA,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,09:29.0,09:13.0,60.26666667,10000,13000,365,00:00.0,36,7.5966869,9.0289273,8a858fa459e0a1340159e1414e8942cf,301804490,Savings,1,3,Validation,Norm,1
3239,Good,First Bank,60.23 - 61.13,28 - 32,9,15,High,Unknown,High,,No,Savings,Norm,06:45.0,06:29.0,60.26666667,10000,11500,365,00:00.0,29,3.3445905,6.6441018,8a858fa459e0a1340159e4022e2a7a3c,301804845,Savings,3,3,Test,Short,1
3240,Good,First Bank,60.23 - 61.13,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,36:11.0,35:54.0,60.28333333,10000,11500,365,00:00.0,31,7.4159984,9.1175907,8a858fa459e0a1340159e72274ca3969,301805333,Savings,1,3,Training,Short,1
3241,Good,FCMB,60.23 - 61.13,36 - High,9,30,High,Unknown,High,,No,Savings,Norm,21:40.0,21:25.0,60.25,10000,13000,365,00:00.0,38,3.9969321,7.4443623,8a858fa459e0a1340159ec74c24a744b,301865850,Savings,3,3,Training,Norm,1
3242,Good,Access Bank,60.17 - 60.23,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,21:41.0,21:30.0,60.18333333,10000,13000,365,00:00.0,25,3.4298023,7.54435,8a858fa459eecb2a0159eecbae2d0051,301806091,Savings,1,3,Training,Norm,1
3243,Good,UBA,Low - 60.17,28 - 32,1,30,Low,Permanent,Low,Post-Graduate,No,Savings,Norm,28:38.0,28:28.0,60.16666667,10000,13000,365,00:00.0,29,4.5065208,8.4823571,8a858fa3551e78cb0155206bf1f109bc,301628370,Savings,1,1,Training,Norm,1
3244,Good,GT Bank,61.13 - High,32 - 36,1,30,Low,Permanent,Low,Graduate,No,Other,Norm,49:34.0,05:46.0,763.8,10000,13000,365,00:00.0,33,7.3746902,8.9800312,8a858fa3551e78cb015529b4a6b34007,301629210,Other,1,1,Validation,Norm,1
3245,Good,Stanbic IBTC,Low - 60.17,28 - 32,1,15,Low,Permanent,Low,Graduate,No,Other,Norm,47:05.0,46:57.0,60.13333333,10000,11500,365,00:00.0,29,3.2699483,6.5467152,8a858fa3552ae11201552fce5df04e1a,301631999,Other,1,1,Test,Short,1
3246,Good,GT Bank,Low - 60.17,28 - 32,6,30,Med,Self-Employed,High,,No,Other,Norm,07:53.0,07:45.0,60.13333333,10000,13000,365,00:00.0,31,3.3018467,6.681925,8a858fa3552ae112015546dc8ab052c2,301631808,Other,2,3,Validation,Norm,1
3247,Good,EcoBank,Low - 60.17,32 - 36,3,15,Low,Permanent,High,,No,Other,Norm,02:35.0,02:28.0,60.11666667,5000,5750,365,00:00.0,33,3.3462906,6.6573886,8a858fa3552ae1120155466a51db4d34,301631777,Other,1,3,Test,Short,1
3248,Good,GT Bank,60.17 - 60.23,36 - High,6,15,Med,Self-Employed,High,,No,Other,Norm,57:30.0,57:17.0,60.21666667,8000,9200,365,00:00.0,37,3.3397609,6.6530791,8a858fa3552ae1120155398656a154c3,301630716,Other,2,3,Validation,Short,1
3249,Good,Heritage Bank,60.17 - 60.23,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,29:52.0,29:40.0,60.2,10000,13000,365,00:00.0,34,8.550778,7.6966765,8a858fa3552ae1120155486928255fc1,301801392,Savings,1,3,Test,Norm,1
3250,Bad,FCMB,60.17 - 60.23,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,58:20.0,58:06.0,60.23333333,10000,13000,365,00:00.0,31,3.3895159,6.4513615,8a858fa3586d20e001586d8ef15428c1,301764377,Savings,1,3,Training,Norm,1
3251,Good,GT Bank,60.23 - 61.13,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,15:02.0,14:47.0,60.25,10000,11500,365,00:00.0,31,3.4345869,6.4441434,8a858fa3586d20e001586e10a33b6821,301760388,Savings,1,3,Training,Short,1
3252,Bad,Access Bank,61.13 - High,Low - 28,9,30,High,Unemployed,High,,No,Savings,Norm,01:54.0,00:45.0,61.15,10000,13000,365,00:00.0,25,3.390457,6.5704442,8a858fa3586d20e0015871142a6046af,301908727,Savings,3,3,Training,Norm,1
3253,Good,GT Bank,61.13 - High,Low - 28,2,30,Low,Permanent,Med,Secondary,No,Other,Norm,12:40.0,12:17.0,420.3833333,8000,10400,365,00:00.0,25,7.1560014,4.7145415,8a858fa4552add9f01552f0f19e814e4,301629726,Other,1,2,Training,Norm,1
3254,Good,GT Bank,Low - 60.17,Low - 28,3,15,Low,Permanent,High,,No,Other,Norm,18:06.0,17:57.0,60.15,10000,11500,365,00:00.0,27,7.0339748,4.8520385,8a858fa4552add9f01553ae253297cb7,301693127,Other,1,3,Test,Short,1
3255,Good,GT Bank,Low - 60.17,36 - High,3,15,Low,Permanent,High,,No,Other,Norm,06:12.0,06:05.0,60.11666667,10000,11500,365,00:00.0,39,3.3104082,6.622612,8a858fa4552add9f01553b45e3de1ac4,301630969,Other,1,3,Training,Short,1
3256,Good,Keystone Bank,60.17 - 60.23,32 - 36,1,30,Low,Permanent,Low,Graduate,No,Savings,Norm,36:34.0,36:23.0,60.18333333,10000,13000,365,00:00.0,34,39.8155899,21.4289697,8a858fa4552add9f01553e7f443c4214,301689283,Savings,1,1,Validation,Norm,1
3257,Good,First Bank,60.17 - 60.23,36 - High,9,15,High,Unknown,High,,No,Savings,Norm,43:27.0,43:13.0,60.23333333,10000,11500,365,00:00.0,39,3.4073319,6.5783462,8a858fa4552add9f015548abf546345d,301880916,Savings,3,3,Test,Short,1
3258,Good,GT Bank,61.13 - High,28 - 32,3,15,Low,Permanent,High,,No,Other,Norm,59:24.0,50:39.0,68.75,10000,11500,365,00:00.0,32,3.3963806,8.6696207,8a858fa4552add9f0155486adf77224e,301631853,Other,1,3,Validation,Short,1
3259,Bad,First Bank,Low - 60.17,Low - 28,1,30,Low,Permanent,Low,Graduate,No,Other,Norm,57:35.0,57:25.0,60.16666667,10000,13000,365,00:00.0,27,3.8675982,7.3325692,8a858fa5552add5d01552f0382527a7e,301629719,Other,1,1,Test,Norm,1
3260,Good,UBA,60.23 - 61.13,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,03:59.0,03:17.0,60.7,10000,11500,365,00:00.0,35,7.4496983,10.4535817,8a858fa5552add5d0155304f5f3f0bb3,301629927,Savings,1,3,Training,Short,1
3261,Bad,GT Bank,Low - 60.17,28 - 32,1,30,Low,Permanent,Low,Graduate,No,Other,Norm,44:43.0,44:36.0,60.11666667,10000,13000,365,00:00.0,28,8.5597433,7.7492267,8a858fa5552add5d0155356128d8668a,301630425,Other,1,1,Training,Norm,1
3262,Good,Zenith Bank,Low - 60.17,36 - High,3,30,Low,Permanent,High,,No,Other,Norm,52:29.0,52:23.0,60.1,5000,6500,365,00:00.0,40,3.3597154,6.6476367,8a858fa5552add5d01554b51ef567295,301632159,Other,1,3,Validation,Norm,1
3263,Good,First Bank,Low - 60.17,28 - 32,3,15,Low,Permanent,High,,No,Other,Norm,39:41.0,39:32.0,60.15,8000,9200,365,00:00.0,31,7.5315149,6.4604074,8a858fa5552add5d01554ea9435f677d,301632473,Other,1,3,Validation,Short,1
3264,Good,GT Bank,Low - 60.17,Low - 28,3,15,High,Student,Low,Graduate,No,Other,Norm,48:30.0,48:23.0,60.11666667,10000,11500,365,00:00.0,26,3.3295494,6.6053181,8a858fa5552add5d015545f1fbad57f0,301632992,Other,3,1,Training,Short,1
3265,Good,First Bank,Low - 60.17,Low - 28,1,15,Low,Permanent,Low,Graduate,No,Other,Norm,02:46.0,02:40.0,60.1,10000,11500,365,00:00.0,27,3.4432483,6.4318667,8a858fa5552add5d01554935cd6633ac,301631903,Other,1,1,Test,Short,1
3266,Good,GT Bank,Low - 60.17,28 - 32,2,30,Med,Self-Employed,Low,Post-Graduate,No,Other,Norm,57:24.0,57:17.0,60.11666667,10000,13000,365,00:00.0,30,7.4219609,9.1057154,8a858fa5552add5d015549642f1b4d49,301631938,Other,2,1,Validation,Norm,1
3267,Good,GT Bank,Low - 60.17,36 - High,1,15,Low,Permanent,Low,Post-Graduate,No,Other,Norm,44:28.0,44:19.0,60.15,5000,5750,365,00:00.0,39,8.4295604,11.9648024,8a858fa5552add5d0155536bd49343f9,301632900,Other,1,1,Training,Short,1
3268,Good,GT Bank,61.13 - High,32 - 36,3,30,Low,Permanent,High,,No,Savings,Norm,36:33.0,28:33.0,1508,10000,13000,365,00:00.0,34,-95.6099579,37.0422457,8a858fa7590af885015911cda397303a,301787684,Savings,1,3,Training,Norm,1
3269,Bad,GT Bank,60.17 - 60.23,Low - 28,3,15,Low,Permanent,High,,No,Savings,Norm,55:38.0,55:24.0,60.23333333,10000,11500,365,00:00.0,22,5.7299345,5.5723186,8a858fa7590af88501591230cd1c34b0,301776079,Savings,1,3,Validation,Short,1
3270,Good,Access Bank,61.13 - High,32 - 36,9,30,High,Unknown,High,,No,Savings,Norm,58:33.0,44:40.0,73.88333333,10000,13000,365,00:00.0,35,3.9848132,7.4481819,8a858fa7590af88501592196d3045e65,301778122,Savings,3,3,Test,Norm,1
3271,Bad,First Bank,60.17 - 60.23,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,16:42.0,16:30.0,60.2,10000,13000,365,00:00.0,41,5.9101005,6.9624454,8a858fa35871618e0158775c47d17113,301761230,Savings,1,3,Training,Norm,1
3272,Good,GT Bank,60.17 - 60.23,36 - High,3,15,Low,Permanent,High,,No,Savings,Norm,48:53.0,48:40.0,60.21666667,10000,11500,365,00:00.0,39,3.8774483,7.3478574,8a858fa1590804320159088fd2fa1824,301809872,Savings,1,3,Test,Short,1
3273,Good,First Bank,60.17 - 60.23,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,48:03.0,47:50.0,60.21666667,10000,13000,365,00:00.0,27,3.4179771,6.4411578,8a858fa15908043201592092ba4b5698,301792449,Savings,1,3,Test,Norm,1
3274,Good,Access Bank,Low - 60.17,28 - 32,6,30,Med,Self-Employed,High,,No,Savings,Norm,31:40.0,31:30.0,60.16666667,10000,13000,365,00:00.0,30,6.0348317,9.0831283,8a858faa56dffac60156e0c9aae34148,301701147,Savings,2,3,Test,Norm,1
3275,Good,GT Bank,Low - 60.17,Low - 28,3,30,High,Student,Low,Graduate,No,Other,Norm,45:57.0,45:47.0,60.16666667,10000,13000,365,00:00.0,22,4.5720523,7.7427664,8a858faa56dffac60156e557ec6e77b6,301702008,Other,3,1,Training,Norm,1
3276,Good,GT Bank,60.23 - 61.13,36 - High,2,30,Med,Self-Employed,Low,Graduate,No,Other,Norm,43:58.0,43:33.0,60.41666667,10000,13000,365,00:00.0,37,3.3633347,6.5025783,8a858faa56dffac60156e220912a0f6d,301701467,Other,2,1,Training,Norm,1
3277,Bad,GT Bank,Low - 60.17,28 - 32,6,30,Med,Self-Employed,High,,No,Savings,Norm,52:01.0,51:52.0,60.15,10000,13000,365,00:00.0,29,3.109123,6.4978043,8a858faa56dffac60156ecc553892ca9,301706306,Savings,2,3,Test,Norm,1
3278,Good,GT Bank,60.17 - 60.23,Low - 28,3,15,High,Student,Low,Graduate,No,Other,Norm,02:53.0,02:42.0,60.18333333,10000,11500,365,00:00.0,23,3.9286953,7.4280073,8a858faa56dffac60156eed794613f9e,301703990,Other,3,1,Training,Short,1
3279,Good,GT Bank,Low - 60.17,28 - 32,3,30,Low,Permanent,High,,No,Other,Norm,31:51.0,31:41.0,60.16666667,10000,13000,365,00:00.0,31,3.2659679,6.5174819,8a858faa56dffac60156f941bfeb434b,301705500,Other,1,3,Test,Norm,1
3280,Good,GT Bank,Low - 60.17,32 - 36,2,15,Med,Self-Employed,Low,Graduate,No,Other,Norm,44:25.0,44:17.0,60.13333333,10000,11500,365,00:00.0,32,3.2369922,6.708068,8a858faa56dffac60156f53870fd0c9e,301704965,Other,2,1,Validation,Short,1
3281,Good,First Bank,60.17 - 60.23,28 - 32,6,30,Med,Self-Employed,High,,No,Other,Norm,49:46.0,49:32.0,60.23333333,10000,13000,365,00:00.0,29,4.6013034,7.8343909,8a858faa56dffac60156f70874ef1dfd,301705304,Other,2,3,Training,Norm,1
3282,Good,GT Bank,60.23 - 61.13,36 - High,9,15,High,Unknown,High,,No,Savings,Norm,58:24.0,57:17.0,61.11666667,10000,11500,365,00:00.0,42,3.2012288,6.794871,8a858faa56dffac60156fe48a78656b9,301946721,Savings,3,3,Training,Short,1
3283,Good,GT Bank,Low - 60.17,32 - 36,1,30,Low,Permanent,Low,Graduate,No,Other,Norm,37:09.0,37:00.0,60.15,10000,13000,365,00:00.0,32,3.2979806,6.6524389,8a858faa56dffac60156ffa41b542ce7,301707373,Other,1,1,Test,Norm,1
3284,Good,UBA,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,41:28.0,41:03.0,60.41666667,10000,13000,365,00:00.0,40,3.3220514,6.6072002,8a858fab5a83f26a015a847501d65abb,301864196,Savings,1,3,Training,Norm,1
3285,Good,GT Bank,60.17 - 60.23,32 - 36,9,15,High,Unknown,High,,No,Savings,Norm,21:30.0,21:16.0,60.23333333,10000,11500,365,00:00.0,35,3.3989022,6.640356,8a858fab5b9105dc015ba13ec2a57a0a,301879250,Savings,3,3,Test,Short,1
3286,Good,UBA,Low - 60.17,36 - High,3,15,Low,Permanent,High,,No,Savings,Norm,48:09.0,48:02.0,60.11666667,10000,11500,365,00:00.0,39,100.6192494,13.7461285,8a858fab5bfd307b015bfd4d5b96114d,301908664,Savings,1,3,Training,Short,1
3287,Good,First Bank,61.13 - High,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,23:46.0,22:35.0,61.18333333,10000,13000,365,00:00.0,38,13.1855688,11.8030729,8a858fab5cd5e1a7015cd8d0bbc25cf2,301973115,Savings,1,3,Test,Norm,1
3288,Good,Diamond Bank,60.23 - 61.13,28 - 32,3,30,Low,Permanent,High,,Yes,Savings,Norm,54:48.0,53:40.0,61.13333333,10000,13000,365,00:00.0,31,3.417237,6.4310038,8a858fab5cd5e1a7015cd8dccafc5f05,301950762,Savings,1,3,Validation,Norm,1
3289,Good,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,52:19.0,51:11.0,61.13333333,10000,13000,365,00:00.0,44,7.4853695,9.0549761,8a858fab5cd5e1a7015cd624bb8b1f08,301949732,Savings,1,3,Training,Norm,1
3290,Good,GT Bank,Low - 60.17,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,53:36.0,53:29.0,60.11666667,10000,11500,365,00:00.0,29,3.3179602,6.6735925,8a858fab5cd5e1a7015cdb58471a5314,301967933,Savings,1,3,Training,Short,1
3291,Bad,EcoBank,60.23 - 61.13,28 - 32,3,30,Low,Permanent,High,,No,Savings,Norm,32:48.0,31:41.0,61.11666667,10000,13000,365,00:00.0,29,8.9994511,7.3261859,8a858fab5cd5e1a7015cdbcb4ba75d93,301950984,Savings,1,3,Test,Norm,1
3292,Good,Access Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,23:14.0,22:07.0,61.11666667,10000,13000,365,00:00.0,38,5.7207912,5.5235132,8a858fab5cd5e1a7015cdc164d57632a,301954239,Savings,1,3,Test,Norm,1
3293,Good,Access Bank,60.23 - 61.13,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,19:12.0,18:04.0,61.13333333,10000,13000,365,00:00.0,32,3.3362157,7.1369042,8a858fab5cd5e1a7015ce02279e639a8,301951683,Savings,1,3,Training,Norm,1
3294,Bad,Access Bank,61.13 - High,36 - High,3,15,Low,Permanent,High,,Yes,Savings,Norm,00:22.0,59:13.0,61.15,10000,11500,365,00:00.0,50,3.3034868,6.5748708,8a858fab5cd5e1a7015ce4f4759405e8,301952526,Savings,1,3,Training,Short,1
3295,Bad,GT Bank,61.13 - High,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,33:22.0,32:13.0,61.15,10000,13000,365,00:00.0,40,7.401866,9.1197538,8a858fab5cd5e1a7015ce60347f43f55,301952960,Savings,1,3,Validation,Norm,1
3296,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,14:25.0,14:08.0,60.28333333,10000,13000,365,00:00.0,42,3.5207152,6.6769548,8a858fad5bf85d5e015bf8a88d381dd3,301901919,Savings,1,3,Training,Norm,1
3297,Good,Access Bank,60.23 - 61.13,28 - 32,9,30,High,Unknown,High,,No,Savings,Norm,21:36.0,20:28.0,61.13333333,10000,13000,365,00:00.0,32,3.2447056,6.5254907,8a858fad5bf85d5e015bfb734316090f,301950201,Savings,3,3,Validation,Norm,1
3298,Good,GT Bank,60.17 - 60.23,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,37:44.0,37:33.0,60.18333333,10000,11500,365,00:00.0,31,7.3825529,9.2832733,8a858fad5bf85d5e015bfbf379a84604,301903945,Savings,1,3,Training,Short,1
3299,Good,GT Bank,60.23 - 61.13,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,07:11.0,06:04.0,61.11666667,10000,11500,365,00:00.0,32,4.5548806,8.5512326,8a858fad5ccb633e015ccb8973e511bc,301946790,Savings,1,3,Training,Short,1
3300,Good,First Bank,60.23 - 61.13,28 - 32,3,30,Low,Permanent,High,,Yes,Savings,Norm,19:29.0,18:21.0,61.13333333,10000,13000,365,00:00.0,29,6.9918467,4.834095,8a858fad5ccb633e015ccbe337372ab3,301946936,Savings,1,3,Test,Norm,1
3301,Good,Access Bank,61.13 - High,Low - 28,9,15,High,Student,High,,No,Savings,Norm,41:01.0,39:52.0,61.15,10000,11500,365,00:00.0,25,2.8868638,6.4234387,8a858fad5ccb633e015ccbeb05ae2d2c,301947854,Savings,3,3,Test,Short,1
3302,Good,GT Bank,61.13 - High,28 - 32,3,30,Low,Permanent,High,,Yes,Savings,Norm,02:26.0,01:14.0,61.2,10000,13000,365,00:00.0,30,3.3371601,6.6341039,8a858fad5ccb633e015ccc48d4cb3ea8,301963743,Savings,1,3,Test,Norm,1
3303,Good,GT Bank,61.13 - High,32 - 36,3,30,Low,Permanent,High,,Yes,Savings,Norm,31:09.0,29:56.0,61.21666667,10000,13000,365,00:00.0,35,3.9242613,7.3597055,8a858fad5ccb633e015ccf104c2b2dcc,301947492,Savings,1,3,Test,Norm,1
3304,Bad,GT Bank,Low - 60.17,32 - 36,9,15,High,Unknown,High,,No,Savings,Norm,02:29.0,02:20.0,60.15,10000,11500,365,00:00.0,32,3.2643932,6.5667918,8a858fae5b49223f015b499e1cf9485b,301865971,Savings,3,3,Validation,Short,1
3305,Good,Diamond Bank,60.17 - 60.23,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,41:52.0,41:39.0,60.21666667,10000,11500,365,00:00.0,32,7.5224273,9.0498024,8a858fae5b49223f015b49381b57146a,301859630,Savings,1,3,Training,Short,1
3306,Good,Diamond Bank,60.23 - 61.13,Low - 28,1,30,Low,Permanent,Low,Graduate,No,Other,Norm,18:50.0,18:25.0,60.41666667,10000,13000,365,00:00.0,28,7.5167711,9.0451793,8a858fae57a00f390157ab0ad5915819,301746303,Other,1,1,Validation,Norm,1
3307,Good,Stanbic IBTC,61.13 - High,28 - 32,3,15,Low,Permanent,High,,No,Savings,Norm,15:24.0,14:11.0,61.21666667,10000,11500,365,00:00.0,30,3.388147,6.4541655,8a858fae59ac8f090159ac9a70b80cb8,301979358,Savings,1,3,Training,Short,1
3308,Good,Stanbic IBTC,60.23 - 61.13,36 - High,3,30,Low,Permanent,High,,No,Savings,Norm,58:05.0,57:50.0,60.25,10000,13000,365,00:00.0,36,3.3394033,6.5161968,8a858fae5921beeb01592ad3c5c12bc1,301782195,Savings,1,3,Training,Norm,1
3309,Good,UBA,Low - 60.17,32 - 36,3,15,Low,Permanent,High,,No,Savings,Norm,41:34.0,41:25.0,60.15,10000,11500,365,00:00.0,35,5.710499,5.5881877,8a858fae5921beeb01594a6b98513a8c,301813997,Savings,1,3,Validation,Short,1
3310,Good,Stanbic IBTC,60.17 - 60.23,36 - High,3,15,Low,Permanent,High,,No,Savings,Norm,24:36.0,24:24.0,60.2,10000,11500,365,00:00.0,39,3.4379345,6.4578965,8a858faf5a28ca05015a2bb646ba4e30,301815752,Savings,1,3,Validation,Short,1
3311,Bad,UBA,60.23 - 61.13,Low - 28,3,30,Low,Permanent,High,,No,Savings,Norm,33:27.0,32:20.0,61.11666667,10000,13000,365,00:00.0,23,7.6468429,11.1564139,8a858faf5a28ca05015a31ca3ff82f16,301961078,Savings,1,3,Training,Norm,1
3312,Good,GT Bank,Low - 60.17,36 - High,3,15,Low,Permanent,High,,No,Savings,Norm,23:24.0,23:14.0,60.16666667,10000,11500,365,00:00.0,37,3.9260828,7.4017273,8a858faf5a28ca05015a2952bc3f2e86,301815704,Savings,1,3,Validation,Short,1
3313,Good,GT Bank,60.17 - 60.23,32 - 36,9,30,High,Unknown,High,,Yes,Savings,Norm,00:38.0,00:26.0,60.2,10000,13000,365,00:00.0,36,3.8612211,7.4571986,8a858faf5c5ec14b015c5efb738127a6,301923200,Savings,3,3,Test,Norm,1
3314,Good,Diamond Bank,60.17 - 60.23,Low - 28,3,15,Low,Permanent,High,,No,Other,Norm,27:27.0,27:16.0,60.18333333,8000,9200,365,00:00.0,23,3.387973,6.601713,8a858faf55d95d930155db6ec1274592,301651485,Other,1,3,Training,Short,1
3315,Good,Access Bank,60.17 - 60.23,32 - 36,1,30,Low,Permanent,Low,Graduate,No,Other,Norm,37:37.0,37:26.0,60.18333333,10000,13000,365,00:00.0,33,8.3418717,4.9607559,8a858faf55d95d930155e4afbc7449ae,301651237,Other,1,1,Test,Norm,1
3316,Good,GT Bank,60.23 - 61.13,32 - 36,2,30,Med,Self-Employed,Low,Graduate,No,Other,Norm,24:18.0,24:00.0,60.3,10000,13000,365,00:00.0,32,3.45199,6.820936667,8a858faf55d95d930155f2801baa36e7,301654130,Other,2,1,Test,Norm,1
3317,Good,UBA,Low - 60.17,28 - 32,2,30,Med,Self-Employed,Low,Graduate,No,Savings,Norm,13:41.0,13:31.0,60.16666667,10000,13000,365,00:00.0,32,7.493963,6.367569,8a858faf56b7821c0156b82b996d2f03,301692119,Savings,2,1,Validation,Norm,1
