,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,
2520,Good,100,8,8,1.018611111,First Bank,27,26.9,Permanent,Other,0,4.5,36,8.033611111,1.004201389,365,276.03125,0,1,10000,10750,15,Training
2521,Good,75,6,8,1.002777778,First Bank,36,36,Permanent,Savings,0,4.5,36,8.015833333,1.001979167,365,274.5104167,0,1,25000,28750,30,Training
2522,Good,62.5,5,8,1.018888889,Diamond Bank,35,34.6,Unknown,Savings,0,4.5,36,8.034166667,1.004270833,365,279.8333333,0,1,30000,34500,30,Test
2523,Good,62.5,5,8,1.005277778,UBA,52,52.1,Permanent,Savings,0,4.5,36,8.02,1.0025,365,325.4583333,0,1,20000,24500,30,Training
2524,Good,75,6,8,1.02,Zenith Bank,47,46.4,Permanent,Savings,0,4.5,36,8.035277778,1.004409722,365,302.3923611,0,1,20000,24500,30,Training
2525,Good,100,8,8,1.019444444,GT Bank,35,34.2,Permanent,Savings,0,4.5,36,8.053888889,1.006736111,365,269.1875,0,1,30000,39000,60,Training
2526,Good,75,6,8,1.018333333,Diamond Bank,43,42.7,Unknown,Savings,0,4.5,36,8.035,1.004375,365,269.1875,0,1,30000,39000,60,Training
2527,Good,87.5,7,8,1.018333333,GT Bank,26,25.9,Permanent,Other,0,4.5,36,8.036111111,1.004513889,365,307.96875,0,1,10000,10750,15,Training
2528,Good,75,6,8,1.020277778,GT Bank,38,37.2,Permanent,Savings,0,4.5,36,8.043611111,1.005451389,365,330.78125,0,1,30000,34500,30,Validation
2529,Good,62.5,5,8,1.011944444,UBA,50,49.3,Self-Employed,Other,0,4.5,36,8.033888889,1.004236111,365,251.4444444,0,1,30000,34500,30,Validation
2530,Good,75,6,8,1.019722222,UBA,28,27.2,Student,Other,0,4.5,36,8.043333333,1.005416667,365,325.4583333,0,1,20000,24500,30,Training
2531,Good,100,8,8,1.005277778,GT Bank,30,29.8,Permanent,Savings,0,4.5,36,8.0225,1.0028125,365,274.5104167,0,1,30000,39000,60,Training
2532,Good,62.5,5,8,1.003611111,GT Bank,29,28.4,Self-Employed,Other,0,4.5,36,8.019722222,1.002465278,365,251.6979167,0,1,30000,34500,30,Validation
2533,Good,87.5,7,8,1.004722222,GT Bank,26,25.5,Self-Employed,Other,0,4.5,36,8.023333333,1.002916667,365,237.25,0,1,40000,48000,60,Training
2534,Bad,62.5,5,8,1.02,GT Bank,24,23.8,Permanent,Other,0,4.5,36,8.0525,1.0065625,365,291.2395833,0,1,30000,39000,60,Training
2535,Good,62.5,5,8,1.005277778,GT Bank,24,23.9,Permanent,Other,0,4.5,36,8.021388889,1.002673611,365,279.3263889,0,1,15000,17250,30,Test
2536,Good,62.5,5,8,1.004444444,UBA,26,25.7,Permanent,Savings,0,4.5,36,8.022777778,1.002847222,365,342.1875,0,1,20000,24500,30,Test
2537,Good,87.5,7,8,1.003888889,Access Bank,37,36.3,Permanent,Savings,0,4.5,36,8.0175,1.0021875,365,279.8333333,0,1,30000,34500,30,Training
2538,Good,62.5,5,8,1.018888889,First Bank,29,28.5,Permanent,Savings,0,4.5,36,8.047222222,1.005902778,365,279.8333333,0,1,30000,39000,60,Validation
2539,Good,50,4,8,1.018611111,Access Bank,26,25.2,Self-Employed,Savings,0,4.5,36,8.035833333,1.004479167,365,225.5902778,0,1,30000,33000,30,Test
2540,Bad,37.5,3,8,1.003888889,Zenith Bank,38,37.6,Permanent,Savings,0,4.5,36,8.018055556,1.002256944,365,311.0104167,0,1,20000,22250,15,Training
2541,Good,87.5,7,8,1.019722222,UBA,30,29.7,Permanent,Other,0,4.5,36,8.037222222,1.004652778,365,312.53125,0,1,15000,18375,30,Validation
2542,Good,87.5,7,8,1.018888889,GT Bank,33,32.6,Permanent,Other,0,4.5,36,8.038333333,1.004791667,365,245.8680556,0,1,30000,39000,60,Validation
2543,Good,75,6,8,1.003611111,First Bank,36,35.5,Permanent,Savings,0,4.5,36,8.018055556,1.002256944,365,274.5104167,0,1,30000,34500,30,Validation
2544,Bad,62.5,5,8,1.004722222,Fidelity Bank,27,26.4,Student,Other,0,4.5,36,8.022222222,1.002777778,365,353.59375,0,1,20000,24500,30,Validation
2545,Good,75,6,8,1.019722222,GT Bank,51,51,Self-Employed,Other,0,4.5,36,8.035833333,1.004479167,365,302.6458333,0,1,30000,34500,30,Training
2546,Good,87.5,7,8,1.004444444,GT Bank,39,38.6,Permanent,Savings,0,4.5,36,8.023055556,1.002881944,365,275.0173611,0,1,20000,24500,30,Training
2547,Bad,50,4,8,1.018611111,GT Bank,30,30,Permanent,Savings,0,4.5,36,8.049722222,1.006215278,365,291.2395833,0,1,20000,24500,30,Training
2548,Bad,75,6,8,1.003611111,First Bank,31,30.9,Permanent,Savings,0,4.5,36,8.018333333,1.002291667,365,276.03125,0,1,30000,39000,60,Training
2549,Good,75,6,8,1.018333333,UBA,35,35.1,Permanent,Savings,0,4.5,36,8.032222222,1.004027778,365,279.8333333,0,1,30000,34500,30,Training
2550,Bad,62.5,5,8,1.019444444,First Bank,36,36,Permanent,Savings,0,4.5,36,8.033333333,1.004166667,365,274.5104167,0,1,30000,34500,30,Validation
2551,Good,87.5,7,8,1.019166667,GT Bank,38,37.6,Permanent,Other,0,4.5,36,8.034722222,1.004340278,365,289.71875,0,1,30000,34500,30,Training
2552,Good,100,8,8,1.006944444,Zenith Bank,30,30.1,Permanent,Savings,0,4.5,36,8.021666667,1.002708333,365,279.8333333,0,1,30000,34500,30,Test
2553,Good,75,6,8,1.005833333,GT Bank,25,25,Permanent,Other,0,4.5,36,8.022777778,1.002847222,365,297.3229167,0,1,30000,34500,30,Training
2554,Good,37.5,3,8,1.019722222,Stanbic IBTC,24,23.7,Permanent,Other,0,4.5,36,8.041111111,1.005138889,365,365,0,1,10000,13000,30,Test
2555,Bad,75,6,8,1.02,FCMB,39,38.4,Self-Employed,Other,0,4.5,36,8.037222222,1.004652778,365,274.5104167,0,1,30000,34500,30,Training
2556,Good,75,6,8,2.699722222,GT Bank,40,39.1,Self-Employed,Other,0,4.5,36,9.723611111,1.215451389,365,274.2569444,0,1,10000,12250,30,Test
2557,Good,50,4,8,1.018888889,Access Bank,32,31.6,Permanent,Savings,0,4.5,36,8.037222222,1.004652778,365,365,0,1,10000,13000,30,Validation
2558,Good,100,8,8,1.011388889,Heritage Bank,46,45.6,Permanent,Other,0,4.5,36,8.030277778,1.003784722,365,257.0208333,0,1,30000,34500,30,Test
2559,Bad,62.5,5,8,1.018611111,First Bank,27,27.2,Permanent,Savings,0,4.5,36,8.033055556,1.004131944,365,289.71875,0,1,30000,34500,30,Training
2560,Good,75,6,8,1.018611111,Zenith Bank,31,30.5,Permanent,Savings,0,4.5,36,8.032222222,1.004027778,365,285.15625,0,1,30000,34500,30,Validation
2561,Good,37.5,3,8,3.966388889,GT Bank,49,48.3,Self-Employed,Other,0,4.5,36,11.00166667,1.375208333,365,330.78125,0,1,20000,24500,30,Validation
2562,Good,37.5,3,8,1.018611111,Wema Bank,43,43,Permanent,Savings,0,4.5,36,8.050833333,1.006354167,365,329.2604167,0,1,15000,16687.5,15,Training
2563,Good,37.5,3,8,1.019444444,GT Bank,29,28.9,Permanent,Savings,0,4.5,36,8.036666667,1.004583333,365,274.5104167,0,1,30000,34500,30,Training
2564,Good,62.5,5,8,1.002777778,Stanbic IBTC,40,39.6,Permanent,Savings,0,4.5,36,8.016666667,1.002083333,365,279.8333333,0,1,30000,34500,30,Training
2565,Good,62.5,5,8,1.02,Zenith Bank,28,27.4,Permanent,Other,0,4.5,36,8.068333333,1.008541667,365,348.2708333,0,1,10000,11500,15,Training
2566,Good,25,2,8,1.003888889,FCMB,42,42.1,Self-Employed,Savings,0,4.5,36,8.018055556,1.002256944,365,325.4583333,0,1,20000,24500,30,Training
2567,Good,100,8,8,1.018333333,First Bank,37,36.4,Unknown,Savings,0,4.5,36,8.035277778,1.004409722,365,279.8333333,0,1,30000,34500,30,Training
2568,Good,50,4,8,1.004444444,GT Bank,36,35.4,Permanent,Savings,0,4.5,36,8.023055556,1.002881944,365,331.5416667,0,1,10000,13000,30,Validation
2569,Bad,75,6,8,1.005,GT Bank,27,27.3,Permanent,Savings,0,4.5,36,8.016944444,1.002118056,365,292,0,1,20000,24500,30,Validation
2570,Good,87.5,7,8,1.004444444,GT Bank,40,40.2,Permanent,Other,0,4.5,36,8.019444444,1.002430556,365,302.6458333,0,1,30000,34500,30,Training
2571,Good,100,8,8,1.010833333,First Bank,49,48.1,Self-Employed,Savings,0,4.5,36,8.029444444,1.003680556,365,240.2916667,0,1,30000,34500,30,Validation
2572,Bad,50,4,8,1.020277778,Zenith Bank,28,27.5,Permanent,Other,0,4.5,36,8.040555556,1.005069444,365,365,0,1,10000,13000,30,Test
2573,Bad,62.5,5,8,1.019444444,GT Bank,25,24.7,Unknown,Savings,0,4.5,36,8.048333333,1.006041667,365,239.7847222,0,1,30000,34500,30,Validation
2574,Good,87.5,7,8,1.018611111,First Bank,31,30.4,Permanent,Other,0,4.5,36,8.037777778,1.004722222,365,246.1215278,0,1,30000,34500,30,Training
2575,Good,62.5,5,8,1.018333333,Stanbic IBTC,39,38.6,Permanent,Other,0,4.5,36,8.043888889,1.005486111,365,231.9270833,0,1,40000,44000,30,Training
2576,Good,75,6,8,1.004722222,First Bank,46,45.6,Self-Employed,Other,0,4.5,36,8.019722222,1.002465278,365,268.4270833,0,1,30000,34500,30,Validation
2577,Good,100,8,8,1.018611111,GT Bank,34,33.5,Permanent,Savings,0,4.5,36,8.041388889,1.005173611,365,269.1875,0,1,30000,34500,30,Test
2578,Good,62.5,5,8,1.011388889,GT Bank,31,30.5,Permanent,Savings,0,4.5,36,8.031388889,1.003923611,365,339.1458333,0,1,10000,12250,30,Validation
2579,Bad,50,4,8,1.018333333,UBA,22,22.1,Student,Other,0,4.5,36,8.032222222,1.004027778,365,284.9027778,0,1,15000,17250,30,Training
2580,Good,50,4,8,1.372777778,Diamond Bank,24,23.8,Self-Employed,Savings,0,4.5,36,8.406944444,1.050868056,365,365,0,1,10000,13000,30,Test
2581,Good,100,8,8,1.026666667,GT Bank,29,28.9,Permanent,Savings,0,4.5,36,8.056111111,1.007013889,365,289.71875,0,1,30000,39000,60,Test
2582,Good,50,4,8,1.018333333,Keystone Bank,31,30.8,Self-Employed,Other,0,4.5,36,8.041388889,1.005173611,365,302.6458333,0,1,30000,39000,60,Test
2583,Good,87.5,7,8,1.005555556,Zenith Bank,27,26.6,Self-Employed,Other,0,4.5,36,8.024722222,1.003090278,365,243.5868056,0,1,25000,27500,30,Training
2584,Good,100,8,8,1.025555556,Diamond Bank,27,27.2,Permanent,Savings,0,4.5,36,8.0425,1.0053125,365,285.9166667,0,1,15000,17250,30,Training
2585,Good,100,8,8,1.003055556,GT Bank,29,28.9,Permanent,Other,0,4.5,36,8.015833333,1.001979167,365,307.96875,0,1,30000,34500,30,Test
2586,Bad,25,2,8,1.004444444,GT Bank,31,30.7,Permanent,Other,0,4.5,36,8.020833333,1.002604167,365,308.7291667,0,1,20000,24500,30,Training
2587,Bad,50,4,8,1.018611111,GT Bank,38,37.3,Self-Employed,Other,0,4.5,36,8.035555556,1.004444444,365,204.8055556,0,1,40000,48000,60,Validation
2588,Good,100,8,8,1.018611111,Skye Bank,44,43.4,Permanent,Savings,0,4.5,36,8.034444444,1.004305556,365,273.4965278,0,1,30000,34500,30,Validation
2589,Good,100,8,8,1.018611111,FCMB,36,35.9,Unknown,Savings,0,4.5,36,8.0475,1.0059375,365,263.1041667,0,1,30000,34500,30,Training
2590,Bad,87.5,7,8,1.018611111,GT Bank,36,35.6,Permanent,Savings,0,4.5,36,8.033055556,1.004131944,365,274.5104167,0,1,30000,39000,60,Validation
2591,Good,100,8,8,1.019444444,Diamond Bank,35,35.3,Unknown,Savings,0,4.5,36,8.036666667,1.004583333,365,285.15625,0,1,30000,34500,30,Training
2592,Bad,87.5,7,8,1.004444444,GT Bank,40,40.1,Unknown,Savings,0,4.5,36,8.019444444,1.002430556,365,285.15625,0,1,30000,34500,30,Training
2593,Good,75,6,8,1.018611111,GT Bank,34,33.5,Permanent,Savings,0,4.5,36,8.034444444,1.004305556,365,271.2147708,0,1,30000,34500,30,Training
2594,Good,100,8,8,1.003611111,GT Bank,35,34.4,Permanent,Savings,0,4.5,36,8.016666667,1.002083333,365,279.8333333,0,1,30000,34500,30,Test
2595,Good,50,4,8,3.465833333,GT Bank,32,31.8,Permanent,Other,0,4.5,36,10.48,1.31,365,365,0,1,10000,13000,30,Test
2596,Good,100,8,8,1.004166667,Zenith Bank,32,31.8,Permanent,Other,0,4.5,36,8.021388889,1.002673611,365,271.2152778,0,1,15000,17250,30,Training
2597,Good,12.5,1,8,1.019722222,GT Bank,33,32.5,Permanent,Other,0,4.5,36,8.039722222,1.004965278,365,269.9479167,0,1,20000,24500,30,Training
2598,Good,50,4,8,1.018888889,Skye Bank,35,34.6,Permanent,Savings,0,4.5,36,8.054444444,1.006805556,365,263.1041667,0,1,30000,39000,60,Test
2599,Good,75,6,8,1.019722222,Access Bank,35,34.4,Permanent,Savings,0,4.5,36,8.043888889,1.005486111,365,246.375,0,1,20000,23000,30,Test
2600,Good,100,8,8,1.003888889,GT Bank,23,22.8,Student,Savings,0,4.5,36,8.018611111,1.002326389,365,251.6979167,0,1,30000,34500,30,Test
2601,Bad,87.5,7,8,1.0075,Zenith Bank,29,28.8,Permanent,Savings,0,4.5,36,8.023611111,1.002951389,365,279.8333333,0,1,30000,34500,30,Test
2602,Good,25,2,8,1.018611111,UBA,37,37.1,Permanent,Other,0,4.5,36,8.039444444,1.004930556,365,365,0,1,10000,13000,30,Validation
2603,Good,87.5,7,8,1.019722222,Zenith Bank,42,42.3,Unknown,Savings,0,4.5,36,8.036111111,1.004513889,365,285.15625,0,1,30000,34500,30,Training
2604,Good,100,8,8,1.018333333,Diamond Bank,25,25,Permanent,Other,0,4.5,36,8.033333333,1.004166667,365,242.8263889,0,1,35000,38500,30,Test
2605,Good,37.5,3,8,1.004722222,GT Bank,32,31.7,ContractRetiredUnemployed,Other,0,4.5,36,8.02,1.0025,365,353.59375,0,1,10000,11125,15,Training
2606,Bad,37.5,3,8,1.004166667,Access Bank,25,24.9,Permanent,Other,0,4.5,36,8.022222222,1.002777778,365,365,0,1,10000,13000,30,Test
2607,Good,50,4,8,1.004722222,Zenith Bank,36,35.4,Permanent,Other,0,4.5,36,8.02,1.0025,365,365,0,1,10000,11500,15,Test
2608,Good,75,6,8,1.005555556,First Bank,22,21.6,Student,Savings,0,4.5,36,8.021388889,1.002673611,365,274.5104167,0,1,30000,34500,30,Validation
2609,Good,75,6,8,1.003888889,GT Bank,24,23.5,Permanent,Other,0,4.5,36,8.02,1.0025,365,274.2569444,0,1,15000,18375,30,Training
2610,Bad,62.5,5,8,1.003055556,Zenith Bank,32,31.8,Permanent,Savings,0,4.5,36,8.019444444,1.002430556,365,336.8645833,0,1,20000,24500,30,Validation
2611,Good,87.5,7,8,1.019444444,Fidelity Bank,40,39.7,Unknown,Savings,0,4.5,36,8.035833333,1.004479167,365,263.1041667,0,1,30000,34500,30,Validation
2612,Good,100,8,8,1.003333333,GT Bank,26,25.9,Unknown,Savings,0,4.5,36,8.015833333,1.001979167,365,285.15625,0,1,30000,34500,30,Validation
2613,Good,87.5,7,8,1.02,First Bank,34,33.8,Permanent,Savings,0,4.5,36,8.034166667,1.004270833,365,279.8333333,0,1,30000,34500,30,Training
2614,Good,75,6,8,1.018888889,UBA,30,29.6,Self-Employed,Other,0,4.5,36,8.039444444,1.004930556,365,279.0729167,0,1,30000,34500,30,Test
2615,Good,75,6,8,1.018611111,EcoBank,22,21.7,ContractRetiredUnemployed,Savings,0,4.5,36,8.055833333,1.006979167,365,274.5104167,0,1,30000,34500,30,Validation
2616,Good,75,6,8,1.019444444,GT Bank,28,27.3,Permanent,Savings,0,4.5,36,8.049722222,1.006215278,365,323.9375,0,1,20000,24500,30,Test
2617,Good,62.5,5,8,1.002777778,EcoBank,31,31,Permanent,Savings,0,4.5,36,8.015833333,1.001979167,365,251.6979167,0,1,30000,34500,30,Training
2618,Good,75,6,8,1.004444444,UBA,36,36.2,Permanent,Savings,0,4.5,36,8.020277778,1.002534722,365,308.7291667,0,1,20000,24500,30,Validation
2619,Good,75,6,8,1.004722222,First Bank,32,31.5,Permanent,Savings,0,4.5,36,8.020277778,1.002534722,365,263.1041667,0,1,30000,34500,30,Training
2620,Good,100,8,8,1.02,GT Bank,28,27.6,Permanent,Other,0,4.5,36,8.038888889,1.004861111,365,219.2534722,0,1,30000,36000,60,Test
2621,Good,100,8,8,1.003888889,Diamond Bank,32,32.2,Permanent,Savings,0,4.5,36,8.018055556,1.002256944,365,285.15625,0,1,30000,34500,30,Training
2622,Good,25,2,8,1.007222222,Access Bank,34,33.4,Permanent,Other,0,4.5,36,8.025555556,1.003194444,365,336.8645833,0,1,10000,13000,30,Test
2623,Good,62.5,5,8,1.018888889,First Bank,38,37.5,Self-Employed,Other,0,4.5,36,8.037222222,1.004652778,365,342.1875,0,1,20000,22250,15,Test
2624,Good,75,6,8,1.010833333,GT Bank,27,26.5,Student,Other,0,4.5,36,8.025277778,1.003159722,365,257.0208333,0,1,15000,17250,30,Training
2625,Good,100,8,8,1.018333333,Stanbic IBTC,37,36.5,Unknown,Savings,0,4.5,36,8.032777778,1.004097222,365,289.71875,0,1,20000,23000,30,Training
2626,Good,50,4,8,1.018611111,GT Bank,36,36,Permanent,Savings,0,4.5,36,8.035555556,1.004444444,365,274.5104167,0,1,30000,34500,30,Test
2627,Good,50,4,8,1.003611111,GT Bank,23,22.8,Student,Other,0,4.5,36,8.018055556,1.002256944,365,308.7291667,0,1,20000,24500,30,Training
2628,Good,75,6,8,1.018888889,First Bank,28,28.2,Permanent,Savings,0,4.5,36,8.035,1.004375,365,348.2708333,0,1,10000,11500,15,Validation
2629,Good,87.5,7,8,1.018611111,GT Bank,33,33.2,Unknown,Savings,0,4.5,36,8.0325,1.0040625,365,236.4895833,0,1,30000,34500,30,Training
2630,Bad,75,6,8,1.003888889,EcoBank,37,36.6,Permanent,Savings,0,4.5,36,8.018888889,1.002361111,365,308.7291667,0,1,20000,24500,30,Test
2631,Good,75,6,8,1.003333333,GT Bank,25,25,Permanent,Savings,0,4.5,36,8.016666667,1.002083333,365,285.15625,0,1,30000,39000,60,Validation
2632,Good,87.5,7,8,1.018888889,GT Bank,30,29.1,Permanent,Savings,0,4.5,36,8.040555556,1.005069444,365,230.0260417,0,1,40000,43500,30,Training
2633,Bad,75,6,8,1.004444444,GT Bank,29,28.6,Unknown,Savings,0,4.5,36,8.019166667,1.002395833,365,263.1041667,0,1,30000,34500,30,Training
2634,Bad,75,6,8,1.019444444,GT Bank,25,24.6,Self-Employed,Other,0,4.5,36,8.035277778,1.004409722,365,257.78125,0,1,30000,34500,30,Training
2635,Good,75,6,8,1.003333333,Zenith Bank,31,30.9,Permanent,Other,0,4.5,36,8.018611111,1.002326389,365,285.9166667,0,1,30000,39000,60,Training
2636,Good,100,8,8,1.005833333,Diamond Bank,39,38.7,ContractRetiredUnemployed,Other,0,4.5,36,8.023055556,1.002881944,365,249.9236111,0,1,30000,34500,30,Validation
2637,Good,50,4,8,1.004166667,Access Bank,39,38.9,Permanent,Savings,0,4.5,36,8.02,1.0025,365,269.1875,0,1,30000,34500,30,Test
2638,Bad,62.5,5,8,1.005833333,GT Bank,23,22.6,Self-Employed,Savings,0,4.5,36,8.0225,1.0028125,365,280.59375,0,1,20000,24500,30,Test
2639,Good,75,6,8,1.020555556,Keystone Bank,35,35.2,Permanent,Other,0,4.5,36,8.041944444,1.005243056,365,342.1875,0,1,20000,24500,30,Validation
2640,Good,62.5,5,8,1.005833333,First Bank,31,30.5,Permanent,Savings,0,4.5,36,8.02,1.0025,365,279.8333333,0,1,30000,34500,30,Training
2641,Good,100,8,8,1.023055556,GT Bank,29,28.6,Permanent,Savings,0,4.5,36,8.053888889,1.006736111,365,268.4270833,0,1,30000,34500,30,Validation
2642,Good,25,2,8,1.019444444,Stanbic IBTC,23,22.1,Permanent,Savings,0,4.5,36,8.038611111,1.004826389,365,308.7291667,0,1,10000,13000,30,Training
2643,Good,100,8,8,1.003333333,Zenith Bank,34,34,Permanent,Other,0,4.5,36,8.02,1.0025,365,307.96875,0,1,30000,34500,30,Training
2644,Good,87.5,7,8,1.005833333,Stanbic IBTC,43,42.7,Permanent,Other,0,4.5,36,8.0225,1.0028125,365,269.1875,0,1,30000,34500,30,Test
2645,Good,87.5,7,8,1.018611111,Diamond Bank,22,22.1,Permanent,Other,0,4.5,36,8.032222222,1.004027778,365,274.5104167,0,1,30000,34500,30,Test
2646,Good,87.5,7,8,1.019444444,GT Bank,40,39.5,Permanent,Other,0,4.5,36,8.050277778,1.006284722,365,302.6458333,0,1,30000,34500,30,Validation
2647,Good,75,6,8,1.019722222,GT Bank,29,28.3,Permanent,Other,0,4.5,36,8.043055556,1.005381944,365,245.3611111,0,1,40000,44000,30,Validation
2648,Good,87.5,7,8,1.005833333,Access Bank,35,34.3,Permanent,Other,0,4.5,36,8.022222222,1.002777778,365,330.78125,0,1,20000,24500,30,Test
2649,Good,25,2,8,13.12722222,Diamond Bank,32,31.6,Permanent,Other,0,4.714285714,33,19.16388889,2.737698413,365,255.5,0,1,30000,39000,60,Training
2650,Good,37.5,3,8,1.018611111,First Bank,35,34.9,Permanent,Other,0,4.5,36,8.0425,1.0053125,365,230.6597222,0,1,40000,44000,30,Test
2651,Good,37.5,3,8,1.02,GT Bank,24,23.6,ContractRetiredUnemployed,Other,0,4.5,36,8.037777778,1.004722222,365,302.6458333,0,1,20000,24500,30,Test
2652,Good,75,6,8,1.003888889,Access Bank,34,33.9,Permanent,Other,0,4.5,36,8.018888889,1.002361111,365,225.5902778,0,1,40000,44000,30,Training
2653,Good,37.5,3,8,1.019444444,GT Bank,28,27.6,Permanent,Savings,0,4.5,36,8.054444444,1.006805556,365,314.0520833,0,1,20000,24500,30,Training
2654,Good,62.5,5,8,1.018888889,GT Bank,32,31.3,Self-Employed,Savings,0,4.5,36,8.034166667,1.004270833,365,330.78125,0,1,10000,11125,15,Validation
2655,Good,75,6,8,1.009444444,GT Bank,41,40.5,Self-Employed,Savings,0,4.5,36,8.026111111,1.003263889,365,266.6527778,0,1,40000,48000,60,Validation
2656,Good,87.5,7,8,3.748611111,GT Bank,35,34.4,Permanent,Other,0,4.5,36,10.78111111,1.347638889,365,232.6875,0,1,40000,48000,60,Validation
2657,Good,75,6,8,1.018888889,Zenith Bank,30,29.6,Permanent,Other,0,4.5,36,8.037222222,1.004652778,365,308.7291667,0,1,20000,24500,30,Training
2658,Good,75,6,8,19.98527778,FCMB,32,31.2,Permanent,Other,0,4.5,36,27.02138889,3.377673611,365,278.3125,0,1,30000,34500,30,Test
2659,Good,62.5,5,8,2.000277778,First Bank,39,38.2,Permanent,Savings,0,4.5,36,9.033888889,1.129236111,365,232.4340278,0,1,20000,22000,30,Training
2660,Good,100,8,8,1.005,First Bank,24,23.5,Self-Employed,Other,0,4.5,36,8.024166667,1.003020833,365,221.7881944,0,1,40000,48000,60,Validation
2661,Good,75,6,8,1.019444444,Diamond Bank,26,25.8,Self-Employed,Other,0,4.5,36,8.033333333,1.004166667,365,257.0208333,0,1,30000,34500,30,Training
2662,Good,37.5,3,8,1.018888889,Sterling Bank,28,27.2,Permanent,Other,0,4.5,36,8.039166667,1.004895833,365,365,0,1,10000,11500,15,Test
2663,Good,88.88888889,8,9,1.018888889,First Bank,39,38.3,Permanent,Savings,0,5,45,9.039166667,1.004351852,365,279.8333333,0,1,30000,39000,60,Test
2664,Bad,33.33333333,3,9,1.019722222,GT Bank,40,39.9,Permanent,Savings,0,5,45,9.054444444,1.006049383,365,334.5833333,0,1,20000,24500,30,Validation
2665,Good,33.33333333,3,9,2.060833333,EcoBank,25,24.3,ContractRetiredUnemployed,Other,0,5,45,10.09666667,1.121851852,365,208.4104938,0,1,40000,44000,30,Test
2666,Good,77.77777778,7,9,1.018611111,GT Bank,35,34.8,Permanent,Other,0,5,45,9.051944444,1.005771605,365,274.4259259,0,1,30000,34500,30,Validation
2667,Good,55.55555556,5,9,1.019722222,GT Bank,28,27.9,Permanent,Savings,0,5,45,9.038611111,1.004290124,365,306.8703704,0,1,25000,28750,30,Test
2668,Good,66.66666667,6,9,1.003333333,UBA,23,22.5,Permanent,Other,0,5,45,9.0225,1.0025,365,333.0061728,0,1,20000,24500,30,Test
2669,Good,100,9,9,1.004444444,GT Bank,35,35.2,Permanent,Other,0,5,45,9.021944444,1.002438272,365,259.5555556,0,1,30000,34500,30,Training
2670,Good,100,9,9,1.005277778,Access Bank,37,36.4,Self-Employed,Savings,0,5,45,9.030833333,1.003425926,365,230.4907407,0,1,40000,44000,30,Test
