,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,
141,Bad,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,42,Savings,Training
152,Bad,GT Bank,61.13 - High,36 - High,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,42,Savings,Test
188,Good,Fidelity Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.16666667,10000,13000,365,42,Savings,Test
219,Good,Heritage Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Other,Norm,60.3,10000,13000,365,42,Other,Training
249,Bad,EcoBank,Low - 60.17,36 - High,3,15,Low,High,No,Savings,Norm,60.13333333,10000,11500,365,42,Savings,Test
264,Good,Sterling Bank,61.13 - High,36 - High,9,15,High,High,No,Savings,Norm,106.5333333,10000,11500,365,42,Savings,Test
291,Good,Skye Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,42,Savings,Validation
314,Good,Access Bank,60.17 - 60.23,36 - High,9,15,High,High,No,Savings,Norm,60.18333333,10000,11500,365,42,Savings,Training
322,Good,Stanbic IBTC,Low - 60.17,36 - High,3,15,Low,High,Yes,Savings,Norm,60.15,10000,11500,365,42,Savings,Validation
365,Bad,First Bank,61.13 - High,36 - High,9,15,High,High,No,Savings,Norm,90.9,10000,11500,365,42,Savings,Validation
397,Good,Zenith Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,42,Savings,Training
507,Good,Access Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,42,Savings,Validation
511,Good,Diamond Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,42,Savings,Test
599,Good,UBA,61.13 - High,36 - High,3,30,Low,High,No,Other,Norm,61.18333333,10000,13000,365,42,Current,Test
639,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,42,Savings,Validation
663,Good,GT Bank,61.13 - High,36 - High,3,15,Low,High,Yes,Savings,Norm,61.21666667,10000,11500,365,42,Savings,Validation
816,Good,Zenith Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,42,Savings,Training
923,Good,First Bank,Low - 60.17,36 - High,3,15,Low,High,No,Savings,Norm,60.16666667,10000,11500,365,42,Savings,Training
943,Good,GT Bank,Low - 60.17,36 - High,3,15,Low,High,No,Savings,Norm,60.13333333,10000,11500,365,42,Savings,Test
1044,Good,GT Bank,Low - 60.17,36 - High,2,30,Med,Low,No,Other,Norm,60.16666667,10000,13000,365,42,Other,Training
1056,Good,GT Bank,61.13 - High,36 - High,1,30,Low,Low,No,Savings,Norm,61.18333333,10000,13000,365,42,Savings,Validation
1079,Good,Diamond Bank,60.17 - 60.23,36 - High,9,15,High,High,No,Savings,Norm,60.21666667,10000,11500,365,42,Savings,Validation
1091,Bad,GT Bank,60.23 - 61.13,36 - High,6,30,Med,High,No,Savings,Norm,61.13333333,10000,13000,365,42,Savings,Training
1164,Bad,Access Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Other,Norm,61.13333333,10000,13000,365,42,Other,Training
1183,Good,First Bank,60.17 - 60.23,36 - High,1,30,Low,Low,No,Savings,Norm,60.2,10000,13000,365,42,Savings,Validation
1268,Good,Diamond Bank,60.23 - 61.13,36 - High,9,30,High,High,Yes,Savings,Norm,61.13333333,10000,13000,365,42,Savings,Validation
1270,Good,Access Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,42,Savings,Test
1329,Good,Diamond Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,42,Savings,Validation
1404,Good,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,60.26666667,10000,13000,365,42,Savings,Training
1411,Good,Access Bank,60.23 - 61.13,36 - High,3,15,Low,High,Yes,Savings,Norm,60.26666667,10000,11500,365,42,Savings,Training
1501,Good,GT Bank,61.13 - High,36 - High,3,15,Low,High,No,Savings,Norm,61.2,10000,11500,365,42,Savings,Training
1551,Bad,GT Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,60.26666667,10000,13000,365,42,Savings,Test
1576,Good,EcoBank,61.13 - High,36 - High,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,42,Savings,Test
1605,Bad,Access Bank,61.13 - High,36 - High,3,30,Low,High,Yes,Savings,Norm,111.7666667,10000,13000,365,42,Savings,Validation
1694,Good,UBA,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.11666667,10000,13000,365,42,Savings,Training
1799,Good,Wema Bank,Low - 60.17,36 - High,1,15,Low,Low,No,Savings,Norm,60.13333333,10000,11500,365,42,Savings,Validation
1857,Bad,EcoBank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,42,Savings,Training
1980,Good,Zenith Bank,60.23 - 61.13,36 - High,6,15,Med,High,No,Other,Norm,60.25,10000,11500,365,42,Other,Validation
2083,Good,First Bank,60.17 - 60.23,36 - High,1,30,Low,Low,No,Savings,Norm,60.18333333,10000,13000,365,42,Savings,Training
2161,Good,UBA,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.26666667,10000,11500,365,42,Savings,Test
2179,Bad,Zenith Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,42,Savings,Training
2228,Good,First Bank,60.17 - 60.23,36 - High,9,30,High,High,No,Savings,Norm,60.23333333,10000,13000,365,42,Savings,Training
2251,Good,GT Bank,61.13 - High,36 - High,3,30,Low,High,No,Savings,Norm,61.15,10000,13000,365,42,Savings,Test
2287,Good,Access Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.2,10000,13000,365,42,Savings,Validation
2332,Good,FCMB,Low - 60.17,36 - High,9,15,High,High,No,Savings,Norm,60.13333333,10000,11500,365,42,Savings,Validation
2339,Good,GT Bank,60.23 - 61.13,36 - High,3,15,Low,High,Yes,Savings,Norm,61.13333333,10000,11500,365,42,Savings,Validation
2367,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,60.38333333,10000,13000,365,42,Savings,Test
2460,Good,Diamond Bank,Low - 60.17,36 - High,6,15,Med,High,No,Other,Norm,60.15,10000,11500,365,42,Other,Validation
2471,Bad,First Bank,60.17 - 60.23,36 - High,3,30,Low,High,Yes,Savings,Norm,60.21666667,10000,13000,365,42,Savings,Training
2505,Good,GT Bank,61.13 - High,36 - High,9,15,High,High,No,Savings,Norm,61.15,10000,11500,365,42,Savings,Training
2510,Good,Access Bank,60.23 - 61.13,36 - High,9,30,High,High,Yes,Savings,Norm,61.13333333,10000,13000,365,42,Savings,Validation
2552,Bad,GT Bank,61.13 - High,36 - High,3,30,Low,High,No,Savings,Norm,212.35,10000,13000,365,42,Savings,Test
2661,Good,Zenith Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.18333333,10000,13000,365,42,Savings,Test
2742,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,Yes,Savings,Norm,61.13333333,10000,13000,365,42,Savings,Validation
2812,Good,First Bank,61.13 - High,36 - High,3,30,Low,High,Yes,Savings,Norm,61.15,10000,13000,365,42,Savings,Validation
2814,Good,Fidelity Bank,Low - 60.17,36 - High,9,30,High,High,No,Savings,Norm,60.11666667,10000,13000,365,42,Savings,Test
2887,Good,GT Bank,Low - 60.17,36 - High,9,15,High,High,No,Savings,Norm,60.15,10000,11500,365,42,Savings,Training
2924,Good,EcoBank,Low - 60.17,36 - High,2,15,Med,Low,No,Other,Norm,60.15,10000,11500,365,42,Other,Validation
2947,Good,First Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Other,Norm,60.25,10000,11500,365,42,Other,Training
2982,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Other,Norm,60.25,10000,13000,365,42,Other,Validation
2984,Good,Zenith Bank,60.17 - 60.23,36 - High,1,15,Low,Low,No,Other,Norm,60.18333333,10000,11500,365,42,Other,Training
2985,Good,GT Bank,60.17 - 60.23,36 - High,3,15,Low,High,No,Savings,Norm,60.21666667,10000,11500,365,42,Savings,Training
2998,Good,UBA,Low - 60.17,36 - High,6,15,Med,High,No,Other,Norm,60.15,10000,11500,365,42,Other,Test
3026,Good,Zenith Bank,60.23 - 61.13,36 - High,9,15,High,High,No,Savings,Norm,60.33333333,10000,11500,365,42,Savings,Validation
3189,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,42,Savings,Test
3233,Good,Access Bank,60.17 - 60.23,36 - High,1,15,Low,Low,No,Savings,Norm,60.21666667,10000,11500,365,42,Savings,Validation
3282,Good,GT Bank,60.23 - 61.13,36 - High,9,15,High,High,No,Savings,Norm,61.11666667,10000,11500,365,42,Savings,Training
3296,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,60.28333333,10000,13000,365,42,Savings,Training
3367,Good,FCMB,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,60.3,10000,13000,365,42,Savings,Validation
3419,Good,Access Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,42,Savings,Validation
3510,Good,GT Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,61.11666667,10000,11500,365,42,Savings,Validation
3516,Good,Zenith Bank,61.13 - High,36 - High,3,30,Low,High,No,Savings,Norm,61.16666667,10000,13000,365,42,Savings,Training
3571,Good,Sterling Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Other,Norm,61.11666667,10000,11500,365,42,Current,Test
3630,Good,UBA,61.13 - High,36 - High,9,30,High,High,No,Savings,Norm,116.7833333,10000,13000,365,42,Savings,Validation
3641,Good,Zenith Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,42,Savings,Validation
3646,Good,First Bank,Low - 60.17,36 - High,3,15,Low,High,Yes,Savings,Norm,60.11666667,10000,11500,365,42,Savings,Training
3694,Good,Diamond Bank,Low - 60.17,36 - High,3,15,Low,High,No,Other,Norm,60.1,10000,11500,365,42,Other,Test
3710,Good,EcoBank,61.13 - High,36 - High,3,15,Low,High,No,Savings,Norm,61.16666667,10000,11500,365,42,Savings,Training
3746,Good,Access Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,42,Savings,Test
3802,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Other,Norm,60.26666667,10000,13000,365,42,Other,Test
3886,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,60.25,10000,13000,365,42,Savings,Validation
3908,Good,GT Bank,61.13 - High,36 - High,3,30,Low,High,No,Other,Norm,687.9333333,10000,13000,365,42,Other,Training
3940,Good,Stanbic IBTC,60.17 - 60.23,36 - High,3,30,Low,High,No,Other,Norm,60.21666667,10000,13000,365,42,Current,Training
4087,Good,First Bank,Low - 60.17,36 - High,3,30,Low,High,No,Other,Norm,60.11666667,10000,13000,365,42,Other,Training
4097,Bad,Fidelity Bank,Low - 60.17,36 - High,3,15,High,Low,No,Savings,Norm,60.1,10000,11500,365,42,Savings,Validation
4145,Bad,Access Bank,Low - 60.17,36 - High,6,15,Med,High,No,Other,Norm,60.1,10000,11500,365,42,Other,Validation
4170,Good,Stanbic IBTC,60.23 - 61.13,36 - High,1,15,Low,Low,No,Savings,Norm,60.3,10000,11500,365,42,Savings,Training
4241,Bad,GT Bank,60.23 - 61.13,36 - High,1,30,Low,Low,No,Savings,Norm,61.13333333,10000,13000,365,42,Savings,Validation
4316,Bad,Zenith Bank,Low - 60.17,36 - High,1,15,Low,Low,No,Other,Norm,60.15,10000,11500,365,42,Other,Validation
4321,Good,UBA,Low - 60.17,36 - High,2,30,Med,Low,No,Other,Norm,60.1,10000,13000,365,42,Other,Training
255,Bad,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,43,Savings,Training
280,Bad,Union Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Savings,Norm,60.23333333,10000,13000,365,43,Savings,Training
311,Good,Access Bank,60.17 - 60.23,36 - High,3,15,Low,High,No,Savings,Norm,60.2,10000,11500,365,43,Savings,Training
440,Good,UBA,Low - 60.17,36 - High,9,15,High,High,Yes,Savings,Norm,60.16666667,10000,11500,365,43,Savings,Training
533,Bad,First Bank,61.13 - High,36 - High,3,15,Low,High,No,Savings,Norm,61.36666667,10000,11500,365,43,Savings,Training
559,Bad,Zenith Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.26666667,10000,11500,365,43,Savings,Test
656,Good,Stanbic IBTC,60.17 - 60.23,36 - High,3,15,Low,High,No,Other,Norm,60.23333333,10000,11500,365,43,Current,Validation
801,Good,Access Bank,60.17 - 60.23,36 - High,9,15,High,High,No,Savings,Norm,60.18333333,10000,11500,365,43,Savings,Validation
860,Good,GT Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,61.13333333,10000,13000,365,43,Savings,Training
928,Good,Wema Bank,Low - 60.17,36 - High,3,15,Low,High,Yes,Savings,Norm,60.13333333,10000,11500,365,43,Savings,Test
933,Good,First Bank,60.17 - 60.23,36 - High,3,15,Low,High,Yes,Savings,Norm,60.23333333,10000,11500,365,43,Savings,Validation
1194,Good,Skye Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Other,Norm,60.25,10000,13000,365,43,Other,Training
1441,Bad,First Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.1,10000,13000,365,43,Savings,Test
1456,Bad,EcoBank,Low - 60.17,36 - High,3,15,Low,High,No,Other,Norm,60.1,10000,11500,365,43,Other,Test
1577,Bad,UBA,61.13 - High,36 - High,3,30,Low,High,No,Savings,Norm,61.18333333,10000,13000,365,43,Savings,Training
1587,Bad,EcoBank,60.23 - 61.13,36 - High,9,15,High,High,Yes,Savings,Norm,61.13333333,10000,11500,365,43,Savings,Validation
1636,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,43,Savings,Training
1751,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,60.26666667,10000,13000,365,43,Savings,Validation
1759,Good,Zenith Bank,60.17 - 60.23,36 - High,1,30,Low,Low,No,Other,Norm,60.2,10000,13000,365,43,Other,Validation
1932,Good,UBA,Low - 60.17,36 - High,6,30,Med,High,No,Other,Norm,60.16666667,10000,13000,365,43,Other,Validation
2059,Good,Fidelity Bank,61.13 - High,36 - High,3,30,Low,High,No,Savings,Norm,61.16666667,10000,13000,365,43,Savings,Test
2099,Good,First Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,43,Savings,Training
2133,Bad,FCMB,60.17 - 60.23,36 - High,3,15,Low,High,No,Savings,Norm,60.23333333,10000,11500,365,43,Savings,Training
2139,Good,GT Bank,60.17 - 60.23,36 - High,9,30,High,High,No,Savings,Norm,60.2,10000,13000,365,43,Savings,Training
2230,Good,Access Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.4,10000,11500,365,43,Savings,Training
2345,Good,First Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Other,Norm,61.13333333,10000,11500,365,43,Current,Test
2355,Good,First Bank,61.13 - High,36 - High,9,15,High,High,No,Savings,Norm,61.15,10000,11500,365,43,Savings,Validation
2412,Good,Diamond Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.11666667,10000,13000,365,43,Savings,Training
2421,Bad,FCMB,Low - 60.17,36 - High,4,30,Med,Med,No,Other,Norm,60.16666667,10000,13000,365,43,Other,Training
2435,Good,First Bank,61.13 - High,36 - High,3,15,Low,High,Yes,Savings,Norm,61.18333333,10000,11500,365,43,Savings,Training
2474,Good,GT Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.25,10000,11500,365,43,Savings,Test
2496,Good,UBA,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,43,Savings,Test
2607,Good,Skye Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.3,10000,11500,365,43,Savings,Training
2634,Good,Access Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,61.13333333,10000,11500,365,43,Savings,Validation
2656,Good,GT Bank,60.23 - 61.13,36 - High,9,15,High,High,No,Savings,Norm,61.13333333,10000,11500,365,43,Savings,Validation
2670,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,43,Savings,Training
2679,Good,Standard Chartered,61.13 - High,36 - High,3,30,Low,High,No,Other,Norm,61.2,10000,13000,365,43,Current,Test
2743,Good,GT Bank,61.13 - High,36 - High,9,30,High,High,No,Savings,Norm,61.16666667,10000,13000,365,43,Savings,Validation
2818,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,43,Savings,Training
2946,Good,First Bank,Low - 60.17,36 - High,3,30,Low,High,No,Other,Norm,60.15,10000,13000,365,43,Other,Validation
2949,Good,GT Bank,60.17 - 60.23,36 - High,3,30,Low,High,No,Other,Norm,60.18333333,10000,13000,365,43,Other,Test
3047,Good,EcoBank,60.23 - 61.13,36 - High,3,30,Low,High,No,Other,Norm,61.13333333,10000,13000,365,43,Other,Test
3177,Good,First Bank,61.13 - High,36 - High,3,30,Low,High,Yes,Savings,Norm,61.2,10000,13000,365,43,Savings,Validation
3362,Good,Fidelity Bank,61.13 - High,36 - High,3,30,Low,High,Yes,Savings,Norm,92.3,10000,13000,365,43,Savings,Test
3378,Good,Diamond Bank,Low - 60.17,36 - High,9,30,High,High,No,Savings,Norm,60.11666667,10000,13000,365,43,Savings,Test
3382,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,43,Savings,Test
3385,Bad,GT Bank,Low - 60.17,36 - High,9,15,High,High,No,Savings,Norm,60.11666667,10000,11500,365,43,Savings,Validation
3447,Bad,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,43,Savings,Validation
3462,Bad,Sterling Bank,60.17 - 60.23,36 - High,9,15,High,High,Yes,Savings,Norm,60.21666667,10000,11500,365,43,Savings,Validation
3468,Good,Zenith Bank,61.13 - High,36 - High,9,30,High,High,No,Savings,Norm,61.15,10000,13000,365,43,Savings,Validation
3581,Bad,FCMB,60.23 - 61.13,36 - High,6,30,Med,High,No,Other,Norm,60.3,10000,13000,365,43,Other,Test
3622,Good,Access Bank,60.17 - 60.23,36 - High,3,30,Low,High,Yes,Savings,Norm,60.18333333,10000,13000,365,43,Savings,Test
3889,Good,FCMB,Low - 60.17,36 - High,9,30,High,High,No,Savings,Norm,60.1,10000,13000,365,43,Savings,Test
3906,Bad,Access Bank,61.13 - High,36 - High,3,30,Low,High,No,Other,Norm,61.15,10000,13000,365,43,Current,Test
3999,Good,Fidelity Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.13333333,10000,13000,365,43,Savings,Test
4058,Bad,Access Bank,Low - 60.17,36 - High,1,30,Low,Low,No,Savings,Norm,60.15,10000,13000,365,43,Savings,Training
4174,Good,Access Bank,Low - 60.17,36 - High,6,15,Med,High,No,Savings,Norm,60.13333333,10000,11500,365,43,Savings,Validation
4175,Good,First Bank,60.23 - 61.13,36 - High,1,30,Low,Low,No,Other,Norm,60.3,5000,6500,365,43,Other,Training
4231,Good,Wema Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.15,10000,13000,365,43,Savings,Test
4293,Good,GT Bank,Low - 60.17,36 - High,2,15,Med,Low,No,Other,Norm,60.15,10000,11500,365,43,Other,Training
17,Good,GT Bank,60.17 - 60.23,36 - High,4,30,Med,Med,No,Other,Norm,60.2,10000,13000,365,44,Other,Test
36,Good,GT Bank,60.17 - 60.23,36 - High,9,15,High,High,No,Savings,Norm,60.2,10000,11500,365,44,Savings,Training
62,Good,GT Bank,Low - 60.17,36 - High,3,15,Low,High,No,Savings,Norm,60.15,9000,10350,365,44,Savings,Training
142,Good,UBA,60.17 - 60.23,36 - High,9,30,High,High,No,Savings,Norm,60.2,10000,13000,365,44,Savings,Training
144,Good,UBA,Low - 60.17,36 - High,9,30,High,High,No,Savings,Norm,60.13333333,10000,13000,365,44,Savings,Test
228,Good,UBA,61.13 - High,36 - High,3,30,Low,High,Yes,Savings,Norm,72.61666667,10000,13000,365,44,Savings,Training
329,Good,GT Bank,61.13 - High,36 - High,9,30,High,High,Yes,Savings,Norm,61.23333333,10000,13000,365,44,Savings,Test
442,Good,First Bank,60.23 - 61.13,36 - High,9,15,High,High,No,Savings,Norm,61.13333333,10000,11500,365,44,Savings,Test
485,Good,Diamond Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.36666667,10000,11500,365,44,Savings,Test
548,Good,GT Bank,60.23 - 61.13,36 - High,9,15,High,High,Yes,Savings,Norm,61.11666667,10000,11500,365,44,Savings,Test
746,Good,Fidelity Bank,61.13 - High,36 - High,9,30,High,High,No,Savings,Norm,61.2,10000,13000,365,44,Savings,Test
861,Good,GT Bank,Low - 60.17,36 - High,9,15,High,High,No,Savings,Norm,60.15,10000,11500,365,44,Savings,Test
940,Good,Zenith Bank,60.23 - 61.13,36 - High,9,30,High,High,No,Savings,Norm,61.11666667,10000,13000,365,44,Savings,Validation
1073,Good,Diamond Bank,Low - 60.17,36 - High,2,15,Med,Low,No,Other,Norm,60.13333333,10000,11500,365,44,Other,Validation
1178,Good,Access Bank,Low - 60.17,36 - High,3,15,Low,High,No,Savings,Norm,60.15,10000,11500,365,44,Savings,Validation
1314,Bad,Zenith Bank,60.23 - 61.13,36 - High,9,15,High,High,No,Savings,Norm,61.13333333,10000,11500,365,44,Savings,Test
1321,Good,GT Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.13333333,10000,13000,365,44,Savings,Test
1326,Good,GT Bank,60.23 - 61.13,36 - High,3,15,Low,High,No,Savings,Norm,60.3,10000,11500,365,44,Savings,Test
1491,Good,GT Bank,Low - 60.17,36 - High,3,15,Low,High,No,Savings,Norm,60.16666667,10000,11500,365,44,Savings,Training
1846,Good,GT Bank,Low - 60.17,36 - High,3,15,Low,High,No,Savings,Norm,60.15,10000,11500,365,44,Savings,Test
1930,Good,GT Bank,Low - 60.17,36 - High,9,15,High,High,No,Savings,Norm,60.16666667,10000,11500,365,44,Savings,Validation
2118,Bad,Skye Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.1,10000,13000,365,44,Savings,Test
2508,Good,Skye Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,44,Savings,Test
2530,Good,First Bank,61.13 - High,36 - High,9,30,High,High,Yes,Savings,Norm,61.18333333,10000,13000,365,44,Savings,Validation
2559,Good,UBA,61.13 - High,36 - High,3,30,Low,High,No,Savings,Norm,61.2,10000,13000,365,44,Savings,Test
2925,Good,GT Bank,60.17 - 60.23,36 - High,9,15,High,High,No,Other,Norm,60.23333333,10000,11500,365,44,Other,Training
3103,Good,GT Bank,61.13 - High,36 - High,3,30,Low,High,No,Other,Norm,1792.65,10000,13000,365,44,Other,Training
3119,Good,GT Bank,Low - 60.17,36 - High,3,30,Low,High,No,Savings,Norm,60.16666667,10000,13000,365,44,Savings,Validation
3289,Good,Zenith Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,44,Savings,Training
3416,Good,GT Bank,60.23 - 61.13,36 - High,3,30,Low,High,No,Savings,Norm,61.13333333,10000,13000,365,44,Savings,Training
